"user_skill[1,1]","user_skill[2,1]","user_skill[3,1]","user_skill[1,2]","user_skill[2,2]","user_skill[3,2]","user_skill[1,3]","user_skill[2,3]","user_skill[3,3]","user_skill[1,4]","user_skill[2,4]","user_skill[3,4]","user_skill[1,5]","user_skill[2,5]","user_skill[3,5]","user_skill[1,6]","user_skill[2,6]","user_skill[3,6]","user_skill[1,7]","user_skill[2,7]","user_skill[3,7]","user_skill[1,8]","user_skill[2,8]","user_skill[3,8]","user_skill[1,9]","user_skill[2,9]","user_skill[3,9]","user_skill[1,10]","user_skill[2,10]","user_skill[3,10]","user_skill[1,11]","user_skill[2,11]","user_skill[3,11]","user_skill[1,12]","user_skill[2,12]","user_skill[3,12]","user_skill[1,13]","user_skill[2,13]","user_skill[3,13]","user_skill[1,14]","user_skill[2,14]","user_skill[3,14]","user_skill[1,15]","user_skill[2,15]","user_skill[3,15]","user_skill[1,16]","user_skill[2,16]","user_skill[3,16]","user_skill[1,17]","user_skill[2,17]","user_skill[3,17]","user_skill[1,18]","user_skill[2,18]","user_skill[3,18]","user_skill[1,19]","user_skill[2,19]","user_skill[3,19]","user_skill[1,20]","user_skill[2,20]","user_skill[3,20]","user_skill[1,21]","user_skill[2,21]","user_skill[3,21]","user_skill[1,22]","user_skill[2,22]","user_skill[3,22]","user_skill[1,23]","user_skill[2,23]","user_skill[3,23]","user_skill[1,24]","user_skill[2,24]","user_skill[3,24]","user_skill[1,25]","user_skill[2,25]","user_skill[3,25]","user_skill[1,26]","user_skill[2,26]","user_skill[3,26]","user_skill[1,27]","user_skill[2,27]","user_skill[3,27]","user_skill[1,28]","user_skill[2,28]","user_skill[3,28]","user_skill[1,29]","user_skill[2,29]","user_skill[3,29]","user_skill[1,30]","user_skill[2,30]","user_skill[3,30]","user_skill[1,31]","user_skill[2,31]","user_skill[3,31]","user_skill[1,32]","user_skill[2,32]","user_skill[3,32]","user_skill[1,33]","user_skill[2,33]","user_skill[3,33]","user_skill[1,34]","user_skill[2,34]","user_skill[3,34]","user_skill[1,35]","user_skill[2,35]","user_skill[3,35]","user_skill[1,36]","user_skill[2,36]","user_skill[3,36]","user_skill[1,37]","user_skill[2,37]","user_skill[3,37]","user_skill[1,38]","user_skill[2,38]","user_skill[3,38]","user_skill[1,39]","user_skill[2,39]","user_skill[3,39]","user_skill[1,40]","user_skill[2,40]","user_skill[3,40]","user_skill[1,41]","user_skill[2,41]","user_skill[3,41]","user_skill[1,42]","user_skill[2,42]","user_skill[3,42]","user_skill[1,43]","user_skill[2,43]","user_skill[3,43]","user_skill[1,44]","user_skill[2,44]","user_skill[3,44]","user_skill[1,45]","user_skill[2,45]","user_skill[3,45]","user_skill[1,46]","user_skill[2,46]","user_skill[3,46]","user_skill[1,47]","user_skill[2,47]","user_skill[3,47]","user_skill[1,48]","user_skill[2,48]","user_skill[3,48]","user_skill[1,49]","user_skill[2,49]","user_skill[3,49]","user_skill[1,50]","user_skill[2,50]","user_skill[3,50]","user_skill[1,51]","user_skill[2,51]","user_skill[3,51]","user_skill[1,52]","user_skill[2,52]","user_skill[3,52]","user_skill[1,53]","user_skill[2,53]","user_skill[3,53]","user_skill[1,54]","user_skill[2,54]","user_skill[3,54]","user_skill[1,55]","user_skill[2,55]","user_skill[3,55]","user_skill[1,56]","user_skill[2,56]","user_skill[3,56]","user_skill[1,57]","user_skill[2,57]","user_skill[3,57]","user_skill[1,58]","user_skill[2,58]","user_skill[3,58]","user_skill[1,59]","user_skill[2,59]","user_skill[3,59]","user_skill[1,60]","user_skill[2,60]","user_skill[3,60]","user_skill[1,61]","user_skill[2,61]","user_skill[3,61]","user_skill[1,62]","user_skill[2,62]","user_skill[3,62]","user_skill[1,63]","user_skill[2,63]","user_skill[3,63]","user_skill[1,64]","user_skill[2,64]","user_skill[3,64]","user_skill[1,65]","user_skill[2,65]","user_skill[3,65]","user_skill[1,66]","user_skill[2,66]","user_skill[3,66]","user_skill[1,67]","user_skill[2,67]","user_skill[3,67]","user_skill[1,68]","user_skill[2,68]","user_skill[3,68]","user_skill[1,69]","user_skill[2,69]","user_skill[3,69]"
0.478456,0.85674,-0.283051,-2.20406,-1.23121,-1.102,0.274583,-0.750207,0.323337,-0.00140453,-0.326788,1.22483,-0.974842,-0.589684,-1.2852,0.0776422,-1.52723,-0.943197,-1.11616,-1.23843,-0.385529,-0.979735,-1.5937,-0.316611,-0.307841,-0.803481,-0.216446,-0.164653,-0.357322,-0.445901,0.234164,-0.0337358,-0.8762,-0.821628,-1.40588,-1.13314,-0.862212,-1.32314,-0.943786,0.461361,0.202658,-1.56848,-1.92589,1.0049,-2.41737,-0.908014,-0.709918,-0.486924,-1.31404,-1.49748,0.566877,-1.00439,-1.02199,-0.92939,-0.113806,-0.818673,-0.884978,-0.765426,0.323413,-0.799867,1.64769,-1.41197,-3.44875,-0.721277,0.447283,-0.603874,-2.13237,-1.41355,-3.24556,-1.94862,-1.33101,-0.673468,-3.29802,0.198846,-0.572283,0.714898,0.5459,0.916612,0.385464,0.911364,0.715456,0.263047,0.610141,-0.0958333,-1.43193,-0.080481,-0.698523,-0.234062,0.0421847,-0.912029,0.0867315,0.701841,-1.20318,0.535717,2.1061,1.48018,-1.02078,0.14774,0.731128,1.82826,0.685976,-0.0766964,1.8226,0.0469729,-2.09971,-1.40702,-0.756471,0.110574,0.581944,0.492034,0.561522,-2.12926,-1.64481,-1.05763,-1.48584,-2.0521,-2.17123,-0.71133,-0.344895,-0.202497,0.163656,-0.0182585,-1.38092,-1.48381,-0.597859,-0.221335,3.37923,4.36963,0.0246593,-1.14568,-1.14643,2.59461,2.87401,2.39127,1.77757,0.213055,-0.0521041,-0.823475,-2.26279,-1.42277,-3.44338,-1.1996,0.865362,0.372816,0.95148,-0.688791,0.206859,2.88981,-2.08236,-3.26183,-1.90864,-1.09008,-2.51812,0.292818,-0.125751,-2.01134,0.635705,-0.197047,-3.99705,-0.0443019,-0.705542,1.839,-0.760964,-1.94279,-1.30285,-0.673144,-1.05907,-0.601202,-1.20389,-1.1161,-1.86051,0.226685,-0.220667,1.43582,1.48715,-0.0705479,-1.17145,0.992861,-0.346213,1.28154,-0.534079,-0.436797,0.0790648,-1.22802,-0.336874,-0.0500029,-1.2897,-0.69983,0.120777,-1.11645,-0.042493,0.427004,-0.0550831,0.481312,0.953105,2.09728,0.717358,0.720101,-0.71108,-0.972359,-0.829902,-0.71181,0.370557,-0.468707,-2.73589,-1.46707,-2.61347
-0.699834,-2.8245,1.76701,2.04941,0.766838,1.52452,-0.718072,0.669162,-0.269033,-1.99097,1.48926,-2.69672,-0.208536,-0.37212,-0.424296,-0.989729,0.289466,-0.667375,-1.72587,-0.30862,-0.51552,-1.4651,0.805827,-1.09603,0.302901,1.48563,-1.2206,-1.194,0.248353,0.666773,-2.24889,-0.54147,0.250009,0.140622,0.88931,0.11046,-0.780122,-0.328699,-1.27542,-0.273386,-0.0850602,0.574186,0.155033,-1.98461,0.246582,-1.1787,0.576215,-0.117463,-3.10484e-06,-0.0425211,-0.876484,-1.98963,-1.37341,-1.28318,0.635347,-3.09313,0.332066,0.100262,-1.6874,-0.764562,-1.45121,0.333834,1.53534,-1.53362,-1.3282,1.46199,1.87863,1.10787,3.07396,1.81767,0.414008,0.540315,1.1783,-0.627423,-0.849099,-2.93743,-3.00548,-1.81556,0.849784,-0.003188,0.495645,-1.90579,-1.79576,-1.47767,-0.461293,-0.739135,-0.184977,1.24254,-1.52968,0.111056,-0.284866,-0.696485,-0.340911,-0.686247,-0.423526,-0.952395,0.164747,0.111979,0.0207582,-1.32389,-1.46857,-1.02459,-0.626443,0.709063,0.896972,2.2308,1.16197,0.813267,-0.712112,-0.512843,0.07898,1.6698,2.69106,-0.985361,0.679753,1.75963,1.87445,-0.752565,-2.83237,1.47843,-0.0256919,-0.0437215,1.75558,-0.960283,-0.593867,-0.294318,-1.64745,-2.60729,-0.14913,-0.410168,1.19436,-2.9902,-1.72483,-1.46019,-1.78227,0.0570295,0.370622,1.40106,-0.992111,-0.768457,0.99516,1.60028,-1.49555,-1.35347,0.0784531,-0.162247,-1.04946,-5.86409,-0.398161,-0.461378,-0.939075,-1.27439,-1.12792,-1.16944,-0.609076,-0.364303,-0.0292379,0.758108,1.25723,0.237574,0.81716,-1.69754,-4.89778,2.05439,-0.265417,-1.50972,-1.40589,-2.26092,-0.836098,-0.522302,-0.111707,-1.24949,-0.84896,-0.832754,-3.94802,-0.891508,0.0847135,-1.34432,0.851894,-1.50598,-1.52993,-1.17833,-1.89052,0.677146,0.385578,-5.88949,0.735768,2.40797,0.167054,0.0220998,-0.293303,-2.56687,-0.665539,-1.14494,-1.55374,1.11975,-0.315092,-0.460739,0.435847,0.379234,0.278417,0.903823,0.0839265,0.811959,2.79836,0.863751,2.12262
-1.1965,-2.25064,0.60253,1.10697,1.69995,0.700231,0.704944,0.959352,0.303275,0.0611505,0.59257,-0.477682,-1.34982,0.0507863,-0.998141,-1.03472,1.89576,0.0100532,-2.36506,-1.0474,-0.964242,-1.61175,-1.42941,-0.985437,-1.30756,0.973393,-0.668305,-1.51219,0.0648469,0.297771,-1.10034,-1.3902,-1.02291,0.153775,0.88553,-0.35161,-2.75536,1.41281,1.61802,-0.633988,-0.497138,0.374384,-0.606617,-0.9236,-0.196875,1.98176,2.85958,1.84029,-0.0252492,-0.173822,-0.281427,-1.439,-1.4771,-1.76869,-1.02158,-0.257298,-1.27914,1.10083,-0.315876,-1.43345,1.22487,1.06387,0.398466,-1.03581,-1.60527,-0.354394,1.67812,-0.241417,1.04724,-0.478203,-1.2408,-1.73403,0.238032,-0.175775,-0.702249,-3.03934,2.94919,-0.144087,-0.480961,2.40044,4.50035,-0.52978,-0.619294,-1.1495,1.005,-0.49762,0.908146,-2.25318,0.220699,-0.507071,-0.47545,-0.927192,-0.173322,2.27605,0.296508,0.407038,0.346434,-0.11668,0.158999,0.481102,-0.435836,1.25897,-1.5659,-0.362282,1.3848,0.87339,0.803004,0.0378498,-3.80621,1.93142,0.263623,0.747423,0.706003,1.0807,0.843131,2.6721,3.42993,0.471961,0.488668,0.147225,1.12005,0.581274,1.44145,-1.73717,0.0658618,-2.21963,0.511545,-0.52946,-0.176539,-2.03388,1.02832,-2.54867,0.279763,-0.148897,-0.719104,-2.10306,-0.452441,-0.206966,-1.36817,-1.5213,-0.159651,1.80871,-1.33574,-3.45034,0.620043,0.82276,-1.50826,-4.01523,-0.752732,-2.47021,-1.27317,-1.68815,-1.76345,-2.69343,1.36072,-1.75764,1.72973,2.70676,1.75958,0.0067936,0.978589,0.160394,-1.78782,2.06553,-0.1515,-0.968165,-1.44692,-1.53621,-0.726637,-0.56093,-0.490963,-1.51873,-1.88967,-0.514048,-2.83947,0.985889,-0.613778,-2.99806,1.00741,0.122213,-0.476615,-0.327757,-1.01159,0.249503,0.00389063,0.371464,1.63956,1.57198,1.70476,-0.460183,-1.23005,-1.37642,-3.22029,0.594533,-3.3829,-0.230514,-0.242208,2.76927,-0.821423,-3.45592,2.9574,-0.310898,0.272464,0.140952,0.740256,0.058156,0.193152
1.51207,2.84018,-0.317327,-1.5167,-2.0778,-1.83239,7.41033,0.393077,3.43448,-0.720209,-0.476686,1.8626,-0.407904,-0.327888,-1.25035,-0.407376,-1.8001,-1.80953,-1.09332,-1.28204,-0.305089,-4.40779,0.271539,0.39998,-0.106702,-1.87286,-0.64573,-0.369296,-0.782852,-0.187701,-0.216405,0.29289,-0.702111,-0.589237,-0.900501,-1.31852,2.00672,-1.59433,-1.68605,0.507505,5.74312,3.60906,1.09449,0.695382,-3.77659,-2.42195,-1.90636,-1.61111,-0.200036,-0.119376,0.278612,-1.84234,-0.709497,0.309803,0.677779,-3.16172,1.94353,-1.65968,-0.505097,-0.183689,-0.909826,0.0986866,-2.00509,0.471046,-0.135246,-0.450073,-3.27803,0.080162,-1.77819,-0.812151,-0.438739,0.154957,-3.67248,-1.24612,0.632674,0.764502,-0.371266,-0.636934,0.890397,-2.94939,-10.4255,-0.655626,-0.0402653,0.435477,-1.71529,-0.0598627,-1.08872,0.968222,0.532473,1.18597,-3.12826,0.926069,-3.82699,-0.500079,-0.841224,-1.77399,-0.359342,-0.239092,-0.811344,1.90258,2.66095,0.237044,1.93851,1.5905,2.0738,-0.453418,-0.508516,0.0787239,3.03444,-2.47312,-0.386846,-3.16905,-3.09594,-2.58574,-1.51021,-2.54349,-3.57445,-0.407134,-0.524263,-0.407158,-0.478214,-0.227575,-0.782648,-0.922111,-1.23291,-0.432835,-0.0531497,-0.259112,-2.24182,-0.846145,-0.763304,1.20122,-0.633181,-0.636079,-0.536921,1.94349,0.718939,1.08756,-0.827546,-0.703005,-1.27724,-1.33356,0.718414,0.471578,-1.42393,-1.57391,0.182481,0.62046,1.52652,-0.327942,-1.94363,-1.33436,-1.81172,3.56808,-3.71166,1.19994,-0.507077,-0.201324,-0.446351,0.0730884,-1.13894,-0.958033,-0.976871,-2.26244,-0.793382,-1.32027,-1.93248,-1.31708,-1.0715,-1.02196,-1.15994,-0.904846,0.00285831,-0.548606,2.46906,-1.97671,-0.740048,-0.274292,0.649791,1.428,-2.85054,1.89834,-0.891684,0.117478,0.856385,0.915612,-0.638476,0.25275,0.391721,-0.637015,-0.36126,-0.391699,-1.62762,-4.05581,2.97112,-1.26031,-0.379243,-1.69297,-0.184615,-0.231898,0.373255,-0.389339,-0.62608,-0.279363,-1.7523,1.47286,-0.658807
-1.05895,-1.49626,0.641183,1.48138,1.81379,2.24663,-0.149692,0.0367111,-0.0924809,1.80602,3.49167,-3.69345,-2.9655,0.4144,-1.77807,-2.21613,1.00468,1.13081,-1.31571,-0.74429,-0.17203,-0.551386,0.406099,-0.663683,-0.894992,0.890252,-0.971363,-1.61071,-0.788763,0.478892,-1.58258,-2.28181,0.488873,-0.605069,0.26859,0.229627,-1.74667,-0.483288,0.22288,1.03961,-1.6316,-0.216518,-0.154898,-0.888405,0.708783,1.66513,3.34785,0.990258,-0.105614,-0.353763,-0.841929,-2.17026,-1.16311,-3.36677,-0.410138,-0.837739,-1.23268,1.42141,0.154092,-0.174914,1.13158,-1.27535,0.172891,-1.57477,-0.599424,0.266209,0.671177,-0.447736,0.789321,-1.35482,-0.644451,-2.51322,0.251223,-0.425721,-0.497523,-0.804348,0.177875,-0.282617,-0.63391,0.00813437,-0.612573,-0.714191,-1.54284,-1.69164,0.534793,-0.3935,-0.548628,-1.31459,-0.140619,-2.11275,-0.0531356,-1.33969,-0.198974,0.287079,0.735143,3.0338,-0.114322,-0.172889,-0.190486,-3.012,-9.30241,-2.879,-0.407174,-0.208841,0.167987,0.430198,0.206476,-0.0490163,-1.11582,0.603241,-0.333065,0.882099,2.72686,0.953292,1.39945,1.82397,2.3667,1.30301,1.11005,1.24957,1.06365,0.718216,1.40358,-1.47373,-0.378236,-0.504625,-1.06438,-1.07036,-2.43527,-0.886153,0.616337,-1.87605,-11.7532,-1.15644,2.77137,-1.09293,-0.0386571,-0.216468,-1.66498,-4.19421,-3.86299,-0.192239,-0.504683,-0.215326,0.394693,-0.143649,-0.904497,-0.841803,-1.44929,-2.23214,-0.841035,-1.73502,-1.86729,-2.95495,0.544128,-1.34573,1.15651,1.16769,1.6068,-0.517171,-0.280998,-0.640316,0.195707,2.31482,-1.46305,-0.949977,-0.597514,-3.35156,-0.729765,-0.539041,-0.259018,-3.85492,0.566934,-1.37181,-0.782938,1.22783,0.491088,-6.46536,0.281837,1.09313,-0.55895,-1.41263,-0.775674,2.37153,-0.111631,-0.761793,0.196624,0.630338,0.5641,-0.0431325,0.0905289,-2.07296,-2.75285,2.26813,-1.4107,-1.51709,0.147944,1.7425,-0.129584,0.732099,-0.212476,-0.634324,-0.324312,0.648826,0.741153,-1.89913,1.70431
-0.345598,-1.68027,0.662128,0.41456,0.408402,0.6385,0.183047,0.119623,-0.125506,2.79222,3.15193,-4.16976,-1.5535,0.648,-2.16705,-1.60259,1.813,1.57222,-1.72802,-0.724168,-0.192401,-0.142685,0.751102,-0.605888,-0.930555,0.69001,-0.933201,-1.60659,-1.03947,1.00117,-0.967109,-0.0296496,0.682409,-1.48002,0.744315,0.917256,-1.42363,-0.180652,0.381553,0.453403,-0.0481838,1.16585,-0.360429,-1.82517,0.960675,1.37495,2.0663,0.731952,-0.587415,-0.649164,-1.05174,-2.34041,-1.26523,-2.38868,-0.0114425,-0.764885,-1.39392,0.00623009,-1.04598,-1.1396,0.209421,-0.871318,-0.170035,-1.56461,-1.0067,0.413527,0.331477,-0.540903,0.728228,-3.54074,-0.767333,-3.06423,-0.0894852,-0.398258,-0.568977,1.50844,1.16331,-0.673359,-0.247731,0.256702,0.805047,-0.817838,-1.65543,-1.73601,0.58166,0.258439,-0.622948,-0.326337,0.467182,-1.95073,-0.0124071,-1.27698,0.37685,-0.0182305,0.784186,3.29078,0.529301,-0.233314,-0.256674,-4.59482,-6.06368,-2.0856,-0.506779,-0.174605,0.438537,0.175792,-0.55581,-0.339574,-1.67921,1.85745,-0.728563,-1.05675,3.97969,0.307555,1.74117,1.91196,2.36481,0.735269,0.904403,0.558708,1.2992,0.758921,1.60825,-1.37432,-0.00446459,-0.278781,-1.0087,-1.41942,-2.36764,-0.997002,0.565998,-1.32642,-7.37336,-1.03235,0.0559546,-0.620303,0.252558,0.00332406,-0.898456,-5.21401,-2.88401,0.450294,-0.554191,-0.303335,0.526328,-0.138116,-1.23125,-0.749398,-1.02055,-2.12558,-0.624488,-1.87027,-1.8996,-2.46212,0.892408,-1.0354,0.942894,1.07576,0.938998,-0.246524,-0.161397,-0.306135,-0.344654,1.21417,-1.10888,-1.28126,-0.921109,-1.60574,-0.372745,-0.194043,0.214246,-1.86137,0.143101,0.811408,-1.08247,0.440079,-0.761865,-3.82635,0.884033,0.204161,-1.6034,-2.43165,-1.08313,2.04932,-0.849382,-0.963948,0.627405,0.691912,0.397238,0.742019,1.57695,-2.5946,-1.56284,0.833632,-1.20517,-0.551246,-0.333544,0.771261,-0.376326,-0.0644199,-0.455685,-0.137079,-0.00853354,0.259856,-0.546544,-1.54043,0.0334688
0.223534,0.874252,0.264688,0.347639,0.407564,0.386899,9.87515,-1.6209,6.1613,-1.73097,-1.02411,3.8942,-0.572555,-0.088063,-0.0349515,1.0859,-0.825818,-2.29869,-0.359663,-0.534985,-0.407929,-1.62351,-1.36886,0.122993,0.196621,-1.18992,-0.437835,0.59387,0.8535,-0.0378098,1.28339,0.979467,-0.566725,-0.0899264,-0.3043,-1.88849,3.22981,-3.81662,-4.30589,-0.404406,0.47623,-0.587194,-3.3202,-0.078365,-1.32558,-1.4201,-1.51693,-1.36596,-0.725397,-0.460541,-0.313532,-1.11975,-0.934755,-0.0512415,-0.580289,-0.824135,-0.526614,-0.773065,0.0664805,-0.134707,-0.758684,0.671624,-0.833603,-0.288523,1.5622,-1.67548,-3.2033,0.453347,-1.33854,0.78182,0.128183,1.43193,-1.15114,1.28379,-0.316404,0.466006,-0.56807,-0.405817,-0.28182,0.199234,0.388426,0.0871819,0.994414,0.937534,-0.262242,0.274155,0.470808,0.845883,0.460918,0.832704,-1.1331,0.754618,-1.47247,0.317634,-1.77246,-2.9506,-2.5131,-0.24269,-3.61091,4.81896,4.52221,2.47367,1.33393,0.896165,0.107555,-0.213729,0.218372,0.143031,-0.672277,-1.20196,1.12005,-0.245998,-0.323692,-0.62893,1.59011,-1.65702,-1.5433,1.86552,-1.59864,3.54381,-1.67893,-0.421136,-2.99083,-1.00422,-1.17779,-0.128489,1.22074,1.23208,1.64914,-0.424951,-0.323302,0.802751,0.50192,-0.200732,-0.280936,0.65042,-0.253229,-0.0108577,-1.20992,0.12435,0.514315,-0.458725,0.504323,-0.761681,-0.445107,-0.613972,0.379144,0.625587,2.51716,0.675469,-1.62066,-0.511402,-1.26244,2.68871,-3.86896,0.609878,-0.885835,-0.600512,-0.397233,0.16955,-0.599641,-0.167403,0.0434501,-2.64104,-0.404559,0.0573347,-1.00289,-0.265878,-1.1285,-0.81463,-1.71936,0.200818,-0.128539,0.0256677,0.361167,-2.99961,-0.231786,-1.30786,-0.475265,-0.343046,0.723473,-0.995664,-0.537428,-1.71355,1.13822,1.00695,-1.63884,-0.405033,1.271,-0.888307,-0.459566,0.236297,-2.71679,-2.76988,1.90235,0.432411,0.824403,-0.912773,0.485993,-0.00268875,0.719284,-0.845846,-0.838552,-0.587429,0.480369,1.38385,0.437298
-1.87153,-3.31788,1.67189,-0.22656,-0.415051,-0.46836,0.352798,1.36752,0.195747,2.81604,2.81055,-2.78974,-1.0431,0.137935,0.913299,-3.48156,-0.523294,1.28316,-1.55342,-0.93373,-0.334135,-0.00915104,0.221022,-0.848867,-1.45843,1.50485,0.428404,-2.06707,-0.76237,0.755059,-0.942041,-0.29352,1.89065,-1.24115,-0.909168,-0.933503,-2.15178,1.6769,2.92202,1.14093,-0.951008,0.139774,-0.87143,-1.36095,0.128785,0.722258,0.925523,0.0801665,-0.401927,-0.857061,-1.53855,-2.49354,-1.79843,-1.2656,0.864693,-0.637679,-2.32648,1.60727,0.176802,-0.072244,0.520811,-0.0944102,0.815337,-1.21054,-0.354911,0.554513,1.36303,-1.34623,0.926185,-2.22359,-0.869709,-0.323594,0.772979,0.227162,-1.26189,0.760091,0.903873,-1.23563,-0.0438873,-0.195359,-0.715688,-0.147273,-0.993014,-1.12158,0.802415,0.22346,-0.601613,-1.54561,-1.40037,-2.03382,-0.121975,-1.33874,0.358601,1.17539,1.34145,1.39702,1.57302,0.979128,1.95601,-3.43538,-3.24394,-1.60103,-1.74498,-0.55087,0.962765,0.319648,-2.03647,0.209191,0.474265,0.550403,-1.02929,0.179718,0.774814,0.523149,1.7952,1.87243,2.51508,0.88389,0.785633,1.35262,1.74512,0.034683,2.84057,-1.41648,0.637643,-1.42644,-1.14561,-1.66833,-1.96831,-1.01084,0.478427,-1.71835,-2.48745,-1.0718,-1.70218,-3.56887,0.114823,-0.710172,-0.917176,-1.89114,-1.60818,-0.191949,-0.681198,-0.287305,0.640265,0.0632579,-1.6812,-1.19778,-1.68523,-3.58902,-0.495364,-2.55455,-2.17619,-0.770786,-0.576871,-0.611427,0.0625677,-0.099054,-0.603053,-0.638155,-0.560105,-0.230799,-1.54182,4.03012,-0.751683,-1.96968,-3.37992,-4.04066,0.00530564,-0.810481,-0.461784,-1.06306,-0.632751,0.297078,-1.34362,0.848724,-0.803485,1.32213,0.703886,0.547813,-0.287102,1.08062,0.946446,1.47886,0.789653,1.44806,1.35762,1.30571,0.121199,-0.162881,0.476074,-2.06094,0.208994,2.02727,-1.71151,-0.788392,-1.59098,0.0344934,2.42337,1.63963,-0.0381027,0.385734,0.475081,0.647743,1.20154,-2.54007,1.27799
0.477566,0.641765,0.0601612,-0.329469,-0.640094,-1.38634,7.65828,-3.94458,6.81881,-3.66674,-1.17015,1.88955,-1.02554,-0.95928,-0.94063,0.121304,0.325669,-1.43084,-1.22943,-0.899712,-0.754068,-1.28143,0.446616,0.18587,-0.370026,-3.08165,-2.66948,0.0816551,-0.580443,-1.08232,0.468154,0.171615,-1.27817,0.711723,-0.62397,-1.28269,0.886617,-1.81784,-2.65651,-0.310388,-0.232579,-0.996524,-0.17163,-0.508158,-0.458517,-0.357439,-0.474272,-0.434355,-0.415162,-0.280989,-0.732808,0.794437,-1.62525,-2.88407,0.715679,-1.45658,2.1592,-0.0479131,0.0610523,0.268797,-0.912608,-0.804876,-0.807738,-0.856135,-1.62447,-1.24321,-0.243791,-0.581599,-1.21477,-1.13166,-1.37804,-0.564798,-1.59688,-0.211318,-0.408114,-2.68456,-1.57915,0.959696,-5.05957,3.38996,-2.34923,0.095858,-0.11059,-0.477372,-0.0176661,0.502185,0.321308,0.0653596,-0.371919,0.671418,-0.288373,-0.270768,-1.29251,1.84784,-2.10433,-2.24779,-0.894562,0.996464,-0.307902,1.42174,2.78449,1.61372,0.651846,0.974008,0.060786,-0.626089,-0.178688,-0.187275,0.0392723,0.0949788,1.37313,0.911606,-0.447002,0.190221,-0.669367,-1.17633,-1.66763,0.270937,-1.12323,6.86361,-0.519045,0.985337,-4.26214,-1.34488,-0.78481,0.590443,-0.271738,1.53055,0.902908,-0.682083,-0.591573,0.4396,1.84871,0.433536,0.203256,5.04787,-0.870916,4.32434,-0.944642,-0.274489,0.823163,-2.22401,-0.231533,-1.9877,-0.639435,-1.50844,-0.627244,-3.12457,1.77073,-3.11415,-2.13567,-1.79995,-2.14953,-0.00734767,-0.980461,0.574135,-1.25499,-0.751418,-1.28925,0.737439,-0.247093,-0.62505,-1.33806,-2.7159,-1.39991,-0.852556,-1.01226,-1.23167,-0.82345,-1.06454,-1.50706,-0.624757,-0.403345,0.194579,-0.181731,-0.965155,-1.28787,0.384818,0.587733,0.681521,2.06329,-3.67667,0.866679,-0.367552,-0.151507,-1.0489,-0.845709,0.138899,0.553093,-5.83822,0.981444,-0.0616843,-1.44645,-1.79079,0.580788,-1.13396,0.120539,-1.13825,-0.750336,-0.654083,1.12965,-0.0833669,-0.536961,-0.432009,-2.16085,1.63312,-1.53378
-0.486739,0.550475,0.481622,-1.953,-1.88917,-1.5259,-3.31354,7.18843,-3.05461,1.18813,3.05237,1.66842,-0.102157,-0.511946,-0.487236,-0.655779,1.16341,0.407066,-1.58751,-0.722627,-0.403718,-0.190994,-0.0348247,-0.0473121,-0.213521,0.542735,0.146171,-1.71785,-0.845434,1.88089,-1.45639,0.558953,-0.190969,-0.302531,0.504128,0.513417,-1.68671,-0.138371,0.513005,0.34532,0.660921,0.226205,-1.0339,-3.22937,-2.2736,-1.02463,-0.351945,0.114987,0.0672846,-0.915288,-1.04471,-2.87343,-1.67359,-1.01375,-0.907159,-1.60596,-0.717382,2.94077,-1.52735,-0.491673,1.02511,1.16017,0.526557,-0.816078,-0.366568,0.359842,-0.225223,-0.614674,0.356787,-1.29065,0.77386,1.01268,-0.47374,0.702429,-1.34606,-0.938006,-0.883436,-0.825129,0.880446,0.30744,-0.355104,-4.40467,-0.489737,-0.582871,-3.868,0.0202487,0.554455,-0.31231,0.66536,-0.697811,-0.339459,1.27276,3.09856,-1.8937,2.56119,1.63545,1.45598,-1.04619,1.3537,-0.950472,-1.8611,-0.620552,2.39162,1.83025,-0.331708,0.932336,-0.306263,0.174361,0.245982,0.737334,0.0532901,0.431046,2.34742,-2.56569,-5.38114,-1.44411,-1.75998,-0.206954,-0.13632,-0.340208,2.2096,1.11518,2.09068,-4.67449,0.350376,2.04708,1.55981,-0.507708,0.630045,-0.381679,0.355944,-1.61662,-2.41714,1.18093,0.35385,-2.56306,4.10294,2.24508,-1.55607,-1.16349,-0.28204,3.23547,-5.98579,1.64918,1.70723,-0.70719,0.0295838,-1.66985,-0.565337,-1.23105,-1.7657,-2.47423,-1.63044,-1.43267,-0.573768,-0.484224,-2.17512,2.52377,-0.0559652,-0.639402,-0.613032,0.0312362,-0.441511,2.23518,0.406102,1.63405,-0.171017,-1.35537,0.213319,0.911152,0.615586,-1.23868,-1.34311,0.391852,-1.51645,-0.192711,-1.07248,0.88281,0.876484,0.404051,0.195002,-0.57198,1.16884,2.57862,0.567596,-0.944109,-0.554849,1.72265,-1.97031,-1.18596,-1.10564,-2.37071,-1.98373,-0.0736334,2.35065,-5.12664,-0.264146,-0.529924,-1.53558,1.63582,3.08158,-0.836062,-0.133325,0.439437,2.17206,-2.9655,4.30242
