i,mean,sd,q05,q50,q95,neff,rhat
1217,-0.178515,1.05752,-2.02338,-0.203284,1.5992,1382.32,0.999447
1218,-0.193314,1.12833,-1.94852,-0.128547,1.61079,1050.79,0.99807
1219,-0.27321,1.02259,-1.91736,-0.326555,1.42026,632.964,1.00044
1220,0.135405,0.87425,-1.28388,0.128265,1.4987,929.687,0.998144
1221,-0.878346,0.760334,-2.10839,-0.848268,0.372881,1494.56,0.99997
1222,-0.661386,0.990491,-2.28086,-0.631193,1.09023,837.146,0.99782
1223,0.0132372,0.922197,-1.5269,0.0489292,1.54156,1443.58,0.9974
1224,-0.712201,0.76925,-2.04003,-0.743259,0.570686,897.387,1.0017
1225,0.182361,0.941291,-1.38552,0.20714,1.80145,977.664,0.99912
1226,0.357193,0.923222,-1.09625,0.341303,1.80541,801.775,0.998332
1227,0.287475,0.957071,-1.37643,0.295676,1.85806,981.704,0.999174
1228,-0.553095,0.7816,-1.78656,-0.562967,0.71148,710.838,1.00528
1229,-0.223892,0.984888,-1.76732,-0.269017,1.38272,1012.85,0.997488
1230,0.0246284,0.947473,-1.55765,-0.0383916,1.59921,977.357,0.997406
1231,0.346069,0.986872,-1.25758,0.288211,1.94938,877.156,1.00496
1232,-0.0354217,0.93064,-1.50021,-0.0509996,1.41403,1427.67,0.996816
1233,-0.108523,1.03022,-1.87154,-0.0877467,1.63414,1048.09,0.99738
1234,-0.257898,1.02221,-2.0205,-0.246438,1.4962,724.161,0.997486
1235,0.237569,0.902099,-1.27198,0.223092,1.76889,868.043,0.997015
1236,-0.137295,1.05521,-1.9203,-0.116197,1.77913,865.546,1.00172
1237,0.1754,0.94552,-1.35692,0.206875,1.68347,1136.79,0.997982
1238,0.108737,1.00101,-1.44167,0.112797,1.78984,901.33,0.99712
1239,-0.134689,1.01557,-1.84342,-0.172815,1.55473,1347.92,0.997592
1240,-1.0378,0.915429,-2.48304,-1.08277,0.509359,990.43,0.997993
1241,0.218955,0.921953,-1.36951,0.249254,1.70681,935.17,1.00027
1242,0.208829,0.921625,-1.27889,0.232648,1.78677,880.367,0.998195
1243,0.228539,0.933231,-1.31183,0.167217,1.7595,664.622,1.00248
1244,0.24936,0.912288,-1.26377,0.26522,1.73288,759.937,1.0001
1245,0.520675,0.821474,-0.767292,0.539707,1.84465,1439.14,0.999941
1246,-0.218136,0.961447,-1.73821,-0.239298,1.46919,829.041,1.00275
1247,0.256086,0.972957,-1.37224,0.279085,1.81987,1151.6,1.00154
1248,-0.422455,1.02618,-2.06892,-0.411033,1.26152,563.56,1.00198
1249,0.187628,0.996262,-1.51695,0.197709,1.76791,611.534,1.00265
1250,-0.128326,0.883649,-1.66865,-0.144381,1.36666,848.084,0.997587
1251,-0.569311,0.919997,-2.05048,-0.524113,0.897124,728.386,0.996937
1252,-0.198598,0.984499,-1.85699,-0.192625,1.37991,683.085,0.997147
1253,-0.39651,0.92895,-1.87724,-0.424322,1.1,533.046,1.00061
1254,0.165928,0.99405,-1.46744,0.149681,1.79988,1363.48,0.999116
1255,0.124187,0.93692,-1.41162,0.149604,1.64639,566.977,1.00029
1256,0.127907,0.986323,-1.55817,0.120794,1.82293,1213.9,0.998164
1257,0.248672,0.89812,-1.19712,0.241856,1.72318,894.042,0.998808
1258,0.0860195,0.965942,-1.52602,0.110881,1.64304,931.422,0.999368
1259,0.3676,0.908359,-1.12184,0.352905,1.88539,1082.6,0.99784
1260,-0.24592,0.962457,-1.88637,-0.246445,1.34396,1096.18,0.998352
1261,0.0907835,0.932515,-1.41968,0.0891901,1.66883,842.589,0.996854
1262,-0.265872,1.05002,-2.01502,-0.239496,1.31485,1382.44,0.997679
1263,0.168006,0.94815,-1.41887,0.198919,1.72463,841.145,0.99741
1264,0.14429,1.02377,-1.48662,0.126099,1.88434,1280.61,1.00026
1265,-0.472642,0.894686,-1.95003,-0.46982,0.947104,1547.44,0.999261
1266,0.543658,0.787768,-0.799175,0.520036,1.91573,835.001,1.00318
1267,0.66999,0.815085,-0.589705,0.655402,1.91048,733.316,0.997334
1268,0.493367,0.849961,-0.909574,0.434254,1.8808,795.447,0.998286
1269,-0.189765,0.986172,-1.85391,-0.232701,1.46816,503.247,0.99985
1270,0.201277,0.973708,-1.30719,0.147109,1.98282,1134.87,0.999873
1271,-0.215163,1.02577,-1.91948,-0.189817,1.51517,881.189,0.999092
1272,0.016528,1.07114,-1.67866,0.0106469,1.80546,1138.82,0.99872
1273,-1.18406,0.916369,-2.68356,-1.21882,0.258277,948.654,1.00047
1274,0.366303,0.917784,-1.08241,0.31941,1.87272,892.39,0.998035
1275,0.351782,0.948916,-1.16457,0.339218,1.8745,1040.68,1.00158
1276,0.079177,0.950754,-1.58292,0.0625939,1.67415,822.215,0.998079
1277,0.0678672,0.921214,-1.33774,0.0223342,1.52661,1172.7,0.997701
1278,-0.265917,0.930758,-1.83279,-0.274036,1.34456,794.674,1.00045
1279,-0.0675736,0.863592,-1.47583,-0.0486674,1.44349,657.361,0.998745
1280,-0.226585,0.926087,-1.72405,-0.224525,1.30471,970.067,0.996939
1281,0.139054,0.773273,-1.17778,0.119634,1.41222,921.596,0.998045
1282,0.338328,0.991248,-1.29074,0.30017,1.95114,1494.99,0.999537
1283,0.285558,0.979198,-1.3059,0.280167,1.85904,815.646,0.996983
1284,0.106183,0.930299,-1.46827,0.073306,1.7083,975.575,1.00097
1285,-0.130744,0.937479,-1.59213,-0.149614,1.34082,1192.24,0.998806
1286,-0.0534879,0.901496,-1.62903,-0.0169066,1.3817,510.974,0.999258
1287,0.022135,0.993362,-1.66402,0.0464526,1.63073,666.254,0.999026
1288,-0.209336,0.978513,-1.76611,-0.181641,1.36412,710.195,0.998684
1289,0.18974,0.933648,-1.33956,0.160799,1.72497,862.895,1.00109
1290,0.112446,0.983249,-1.54418,0.126171,1.69655,865.775,0.997444
1291,0.037363,0.99454,-1.55826,-0.00696017,1.58512,947.814,0.997144
1292,0.451623,0.81145,-0.894276,0.429353,1.83498,927.027,0.999644
1293,0.127195,1.02363,-1.54642,0.102629,1.73764,428.063,0.998847
1294,0.0893078,0.986187,-1.62953,0.123937,1.66533,821.905,1.0004
1295,0.429037,0.935048,-1.14113,0.415567,1.95186,1072.08,0.99705
1296,-0.215613,1.00918,-1.89068,-0.242866,1.48348,993.503,0.996795
1297,-0.269537,0.984194,-1.87891,-0.290887,1.35502,780.748,0.99688
1298,0.128173,0.836553,-1.22145,0.130495,1.51904,619.929,1.00388
1299,-0.248648,1.05323,-1.93706,-0.254685,1.42488,1570.96,0.998677
1300,-0.178969,0.98114,-1.87162,-0.180773,1.38014,899.932,0.999125
1301,0.0454821,0.928158,-1.43948,0.0644094,1.54841,835.5,0.997798
1302,0.199159,0.915665,-1.31341,0.182608,1.65676,1666.89,0.998143
1303,-0.23351,0.991374,-1.79073,-0.273079,1.54455,553.317,0.997352
1304,0.339328,0.987388,-1.16279,0.359233,1.98616,1067.92,0.998578
1305,0.1352,0.92223,-1.25992,0.116925,1.60266,1105.46,0.997154
1306,-0.0419541,0.997652,-1.78523,-0.0554123,1.58671,1308.53,1.001
1307,0.444945,0.901667,-1.09031,0.468599,1.89442,1037.09,0.998808
1308,0.264973,0.881561,-1.17021,0.242876,1.7399,812.016,1.0009
1309,0.181385,0.959084,-1.33808,0.170188,1.79169,656.621,1.00331
1310,-0.0354574,0.941962,-1.61004,-0.0366318,1.63401,1269.59,0.998438
1311,-0.280078,0.990532,-1.93747,-0.302251,1.34782,985.982,0.997519
1312,0.120851,0.97131,-1.4258,0.109341,1.70786,816.591,1.00127
1313,0.0671014,0.890672,-1.47939,0.036871,1.48636,1040.23,0.999552
1314,0.395086,0.894481,-1.02411,0.355455,1.85288,867.336,0.997817
1315,0.125641,0.834053,-1.17645,0.121103,1.48153,1053.47,1.00018
1316,0.237928,0.971709,-1.33556,0.230985,1.79197,914.915,0.99849
1317,-0.180869,1.02566,-1.86821,-0.160729,1.52399,851.165,1.00092
1318,0.569395,0.82325,-0.790694,0.58256,1.90067,916.199,1.00189
1319,0.0237977,1.03528,-1.71075,0.0228715,1.73599,930.672,0.997727
1320,0.377246,0.937407,-1.12205,0.333852,2.02629,1210.03,0.999056
1321,0.327952,0.879397,-1.11609,0.32587,1.8549,972.326,0.99886
1322,-0.228986,0.9994,-1.81011,-0.234876,1.40557,993.302,0.99776
1323,0.177224,0.956018,-1.4029,0.161149,1.73939,945.613,0.998617
1324,0.368619,0.898276,-1.15714,0.401627,1.78198,1164.42,1.00235
1325,-0.311115,0.926256,-1.86506,-0.280118,1.12137,1088.03,1.00026
1326,-0.205612,1.09467,-2.08674,-0.247671,1.65315,728.048,0.997516
1327,-0.239107,1.07995,-2.01234,-0.250244,1.70763,1294.06,0.996777
1328,-0.220664,0.895218,-1.58886,-0.282508,1.27338,712.06,0.998352
1329,-0.386868,1.01652,-2.08476,-0.364306,1.22231,1185.65,0.999548
1330,0.36498,0.958456,-1.32438,0.369465,1.99057,630.658,1.00709
1331,-0.17427,1.01946,-1.82982,-0.198184,1.42571,490.557,0.998416
1332,0.0990256,0.99265,-1.53805,0.0405261,1.65822,765.349,0.996755
1333,-0.0540514,1.02991,-1.73077,-0.0936881,1.71611,1066.64,0.999099
1334,0.0954476,0.94172,-1.40578,0.06341,1.61581,1551.18,0.997383
1335,0.190766,1.01818,-1.44928,0.21034,1.8641,828.71,1.00188
1336,0.203682,0.938496,-1.30407,0.203389,1.67991,837.375,1.00183
1337,0.276028,0.940069,-1.23074,0.248989,1.72903,883.463,0.997428
1338,0.00818893,0.896961,-1.45169,-0.00160117,1.47029,788.505,0.997045
1339,0.0895005,0.923575,-1.4525,0.0517965,1.61103,1472.28,0.999186
1340,0.222681,0.862108,-1.17946,0.195737,1.62028,891.709,0.997381
1341,-0.306169,1.06369,-2.11409,-0.304707,1.46905,729.207,0.999491
1342,-0.428658,1.17637,-2.20348,-0.470786,1.67297,885.923,0.997492
1343,-0.177642,0.933138,-1.65755,-0.168119,1.32889,1091.19,0.998898
1344,-0.170948,0.999603,-1.69386,-0.188917,1.48953,839.673,0.999406
1345,0.229044,1.02891,-1.37509,0.215637,1.9556,695.759,0.998328
1346,0.166502,0.943183,-1.43919,0.135287,1.66615,727.858,0.999776
1347,-0.242018,1.05332,-1.97644,-0.224723,1.5006,783.005,0.998032
1348,0.21402,0.925325,-1.22826,0.204221,1.73633,803.866,0.996927
1349,-0.341703,1.06686,-2.02942,-0.39697,1.44648,899.018,0.997296
1350,-0.00152908,1.00577,-1.66111,-0.00668899,1.78385,1085.93,0.999005
1351,-0.148441,1.07087,-1.91781,-0.160386,1.5503,415.652,1.00062
1352,-0.480352,0.990257,-1.96501,-0.522187,1.21859,782.681,1.00325
1353,-0.244394,1.01854,-1.862,-0.288386,1.4892,1339.69,1.00124
1354,0.097696,0.880917,-1.34997,0.0680382,1.57098,1645.25,0.997173
1355,0.118705,0.857597,-1.3262,0.0915114,1.61538,1054.06,0.996872
1356,-0.11972,1.09555,-1.86896,-0.154647,1.64491,551.765,1.00011
1357,0.184518,0.978274,-1.37509,0.171393,1.79798,888.121,0.998902
1358,-0.241866,0.929064,-1.8338,-0.26259,1.45214,848.393,0.999144
1359,0.0391106,0.944216,-1.52955,-0.00075208,1.68992,1031.58,0.998222
1360,0.0351735,0.996286,-1.67599,0.0391607,1.61578,771.05,0.999135
1361,0.0860323,0.955688,-1.4676,0.0218669,1.68783,643.808,0.997454
1362,0.263823,0.97048,-1.21911,0.254514,1.86242,1608.85,0.997901
1363,0.250919,1.00395,-1.37277,0.257514,1.87113,961.114,1.00186
1364,0.243443,0.943599,-1.31567,0.227229,1.83692,1157.82,0.997951
1365,-0.242858,1.04559,-1.82583,-0.268773,1.60517,684.202,1.00037
1366,0.178688,0.992069,-1.4537,0.201106,1.7867,827.432,0.999917
1367,0.105833,0.913069,-1.31755,0.109598,1.63854,1314.05,0.999907
1368,-0.173033,1.05758,-1.80109,-0.18757,1.51145,1162.27,0.998565
1369,-0.0935367,1.01098,-1.69193,-0.089798,1.79142,1134.6,1.00103
1370,0.229917,0.820977,-1.05399,0.226406,1.47504,899.307,0.997686
1371,-0.343131,0.975376,-2.04457,-0.343867,1.34923,673.98,0.999037
1372,0.0955807,1.01524,-1.62166,0.101488,1.73899,595.012,0.999702
1373,0.254508,0.94571,-1.43805,0.272035,1.75349,580.55,0.996725
1374,0.139754,0.900027,-1.2826,0.0565421,1.64659,1300.48,0.997986
1375,-0.0793343,0.873234,-1.55147,-0.0727222,1.28365,792.965,0.997507
1376,0.0313091,0.878624,-1.3683,-0.0110981,1.53928,1198.5,0.997774
1377,0.129139,1.02586,-1.56614,0.162329,1.82765,1071.41,0.996899
1378,0.0831436,0.95541,-1.47032,0.132821,1.60112,694.112,0.997264
1379,-0.443409,1.02868,-2.12141,-0.46429,1.24842,939.327,0.998394
1380,-0.00720468,0.92067,-1.49574,0.00395845,1.49286,389.756,0.997136
1381,0.482417,0.833559,-0.832344,0.510271,1.75779,933.122,1.00257
1382,-0.248806,0.997431,-1.88677,-0.350327,1.41481,671.945,1.00203
1383,0.716219,0.87081,-0.756518,0.687332,2.15456,959.969,0.997295
1384,0.560519,0.86879,-0.794215,0.547518,1.98866,483.967,1.00648
1385,-0.0260199,0.983836,-1.68236,0.0214967,1.55793,1624.45,0.997173
1386,0.458676,0.848235,-1.00131,0.485372,1.84365,871.586,0.999374
1387,-0.202627,1.04343,-1.91468,-0.254669,1.53323,950.218,0.997381
1388,-0.459069,1.05296,-2.15767,-0.430678,1.22775,1666.89,0.996926
1389,-0.0598423,1.04532,-1.70092,-0.063735,1.68149,664.318,1.00131
1390,0.203402,1.04008,-1.41194,0.159221,1.93596,1180.1,0.996865
1391,0.241699,0.902411,-1.217,0.23314,1.63951,813.512,1.00046
1392,0.361275,0.944277,-1.19798,0.317635,1.92133,731.895,0.997665
1393,0.478627,0.932276,-1.01559,0.452138,2.04325,765.666,0.998367
1394,-0.182445,1.06723,-1.96396,-0.177277,1.60692,1010.62,0.997074
1395,0.276605,0.936849,-1.16205,0.25497,1.72417,1147.41,0.99868
1396,0.181738,0.887202,-1.21292,0.194774,1.78505,910.925,0.996875
1397,0.114138,0.92659,-1.33643,0.146614,1.58581,1201.78,0.997322
1398,0.218134,0.980426,-1.42418,0.210943,1.84388,794.331,0.997055
1399,-0.807178,0.919145,-2.20879,-0.859873,0.738091,362.984,1.00705
1400,0.132174,0.915237,-1.4878,0.130236,1.62707,1074.32,0.996977
1401,0.116776,0.893649,-1.3441,0.10682,1.63463,740.721,0.997424
1402,-0.233838,1.08481,-1.94824,-0.243042,1.43495,1012.13,0.999908
1403,0.58176,0.861059,-0.782914,0.54982,2.05611,730.258,0.997039
1404,-0.279129,1.06144,-2.15093,-0.307426,1.42574,1161.3,0.996759
1405,-0.168347,0.939865,-1.72694,-0.156224,1.3593,937.302,0.998794
1406,-0.242053,0.980489,-1.79472,-0.243192,1.37429,1032.52,0.997172
1407,0.264091,0.995978,-1.42474,0.307499,1.94784,606.303,0.998801
1408,-0.756295,0.919113,-2.26319,-0.788343,0.66524,890.062,0.99699
1409,0.505759,0.953591,-1.09503,0.466412,2.11151,1253.05,0.996688
1410,0.0191026,0.982614,-1.61463,-0.0211856,1.64942,728.095,0.999659
1411,-0.386546,0.958079,-1.89364,-0.366695,1.15353,860.403,0.997419
1412,0.147441,0.962176,-1.38917,0.152139,1.77573,972.13,0.998313
1413,-0.238677,0.913344,-1.77786,-0.244708,1.35333,743.319,1.00123
1414,0.183669,0.941926,-1.37274,0.17573,1.78843,895.336,0.997041
1415,-0.176221,0.979744,-1.86443,-0.193577,1.46098,873.984,0.997232
1416,-0.204755,1.10764,-1.98562,-0.23548,1.62185,1568.88,0.99794
1417,0.117783,1.04836,-1.69332,0.118082,1.83978,588.4,1.0049
1418,-0.495268,0.943155,-2.06527,-0.473823,1.00968,833.097,1.00127
1419,0.352658,0.927181,-1.16106,0.30858,1.86993,727.916,0.998337
1420,0.113977,0.954293,-1.43107,0.121672,1.65086,637.464,0.997778
1421,0.321483,0.892233,-1.07496,0.34154,1.77342,1322.36,0.996821
1422,-0.267222,1.05421,-2.05018,-0.254608,1.43346,1230.24,0.997152
1423,0.150111,0.957639,-1.41902,0.168558,1.76401,868.688,0.997643
1424,0.165902,0.849711,-1.23581,0.203588,1.62179,753.787,0.996774
1425,0.145744,0.9159,-1.28366,0.113654,1.72023,978.554,0.999174
1426,0.0640051,1.02808,-1.67334,0.140261,1.62812,773.204,0.998664
1427,0.149373,0.99338,-1.51431,0.127413,1.81033,1094.09,0.99733
1428,-0.0714643,0.92947,-1.70958,-0.0788929,1.43261,1071.09,1.00151
1429,-0.241025,1.0361,-1.98972,-0.190703,1.4097,654.252,1.00179
1430,-0.143131,0.91385,-1.56546,-0.161189,1.33517,783.079,0.999904
1431,0.126707,0.899874,-1.36188,0.141048,1.5631,723.551,1.0029
1432,0.0992623,0.940613,-1.41576,0.0696368,1.67954,1212.16,0.999175
1433,0.0197777,0.975292,-1.55571,-0.0259826,1.70275,770.217,0.997474
1434,0.117715,0.964176,-1.47421,0.09141,1.78033,950.154,0.998302
1435,-0.174577,0.974904,-1.67653,-0.208414,1.48095,948.071,1.00249
1436,-0.340641,0.979729,-1.97023,-0.361457,1.21754,1301.07,0.997037
1437,-0.278753,1.01716,-1.9115,-0.309116,1.44851,1001.26,0.996833
1438,-0.125456,1.02686,-1.74987,-0.159289,1.65792,755.554,0.998855
1439,0.010228,0.994788,-1.51688,-0.0331263,1.71258,1136.07,0.99886
1440,0.550587,0.833529,-0.77334,0.535472,1.93063,856.177,1.003
1441,0.541959,0.911925,-0.958395,0.533057,1.99919,1055.83,0.997729
1442,0.060558,0.948226,-1.40041,-0.0042392,1.61358,935.126,0.998354
1443,0.191832,0.957292,-1.44682,0.173289,1.7923,769.296,0.997697
1444,0.215685,0.930484,-1.32946,0.239002,1.77102,961.372,0.997756
1445,-0.205847,1.12998,-2.10258,-0.231051,1.62007,1065.35,1.00017
1446,0.0544489,0.983816,-1.55242,0.0219861,1.70692,1175.63,0.997548
1447,0.238985,0.925784,-1.22444,0.262982,1.67577,719.905,0.996909
1448,-0.195407,1.12368,-2.01953,-0.192065,1.55305,1029.14,0.999195
1449,0.174742,0.93958,-1.32207,0.196966,1.81498,868.761,0.998651
1450,0.100721,0.933349,-1.4444,0.0993686,1.57358,684.334,0.998189
1451,0.336588,0.976589,-1.37089,0.384309,1.76634,948.714,1.00145
1452,0.210015,0.861441,-1.21721,0.210353,1.59533,1120.77,0.998125
1453,-0.457938,0.937538,-1.89392,-0.510848,1.14342,893.397,1.00096
1454,0.497806,0.909468,-0.954552,0.515542,1.96097,1104.24,0.996998
1455,0.353077,0.863603,-1.06228,0.389759,1.72799,995.129,0.998378
1456,0.259255,0.898616,-1.29002,0.251818,1.71493,586.046,1.00361
1457,0.16515,0.952658,-1.43003,0.139878,1.76315,780.607,0.998905
1458,-0.258461,1.07867,-2.03253,-0.263151,1.57493,554.501,0.999895
1459,0.446494,0.956366,-1.19129,0.45645,1.93285,1192.26,0.997448
1460,0.163968,0.929864,-1.39357,0.144356,1.66433,781.333,0.998542
1461,-0.0543232,0.943777,-1.52062,-0.107023,1.52271,1073.56,0.999547
1462,0.128097,0.946285,-1.42785,0.0734238,1.76041,1031.59,0.997131
1463,-0.417166,0.940484,-1.87346,-0.456423,1.14165,943.102,0.997529
1464,-0.170101,1.06021,-1.92475,-0.176325,1.6352,668.409,0.997936
1465,0.0574002,0.923867,-1.44756,0.0977422,1.52813,1008.8,0.999783
1466,0.0535038,0.976115,-1.53677,0.0658791,1.64184,885.125,0.996735
1467,0.131579,0.978755,-1.50606,0.190752,1.66105,857.637,0.998864
1468,-0.403731,1.02493,-2.12418,-0.370463,1.26022,1442.65,0.998141
1469,0.232948,0.964828,-1.28423,0.222387,1.89947,699.709,1.00105
1470,0.49167,0.967143,-1.03504,0.483872,2.09379,929.588,1.00094
1471,-0.238494,1.13356,-2.1408,-0.246447,1.60695,848.455,1.00068
1472,-0.203182,1.07222,-1.99833,-0.267427,1.61519,716.146,0.997771
1473,-0.117343,1.04011,-1.88134,-0.156537,1.6352,913.493,1.00225
1474,-0.016363,0.990865,-1.6208,-0.0330295,1.57625,1591.48,0.999099
1475,-0.0311588,1.06773,-1.84932,-0.0490243,1.67842,912.693,0.997775
1476,-0.0219171,0.922191,-1.54188,0.012102,1.56653,1073.16,0.999093
1477,0.853279,0.790544,-0.449756,0.829642,2.1509,788.82,0.999285
1478,0.223534,0.92273,-1.32536,0.233121,1.76067,757.786,0.999182
1479,-0.448494,1.06037,-2.1377,-0.466617,1.34448,1198.41,0.998557
1480,-0.078493,0.950474,-1.59991,-0.10391,1.50823,1067.99,1.00131
1481,-0.217587,0.981956,-1.83035,-0.188452,1.32969,1163.24,0.997262
1482,0.401065,0.97773,-1.22641,0.387409,2.04035,786.543,0.997715
1483,-0.156413,0.978699,-1.86644,-0.120271,1.38313,993.764,0.996943
1484,0.11123,0.91031,-1.29729,0.108414,1.5852,933.67,0.997467
1485,-0.181825,1.13922,-1.99438,-0.235476,1.71073,1186.06,0.997796
1486,-0.261241,0.999069,-1.85135,-0.245714,1.34972,1129.15,0.998229
1487,-0.0544203,0.988842,-1.5978,-0.0606328,1.57118,937.959,0.997486
1488,0.14444,0.950447,-1.41543,0.116815,1.64606,992.143,0.997999
1489,-0.149727,1.05867,-1.89829,-0.138352,1.54654,681.556,0.998888
1490,0.13985,0.973719,-1.42832,0.12016,1.89702,938.846,0.997546
1491,-0.120312,0.996056,-1.75224,-0.129328,1.51938,605.262,0.998587
1492,-0.183044,1.02353,-1.72445,-0.238251,1.51546,974.777,1.00123
1493,-0.205933,1.00213,-1.82017,-0.215576,1.44082,545.059,0.997786
1494,-0.0058216,0.840304,-1.41211,-0.0338077,1.38215,1067.98,1.00081
1495,-0.251483,0.934661,-1.79482,-0.273398,1.30061,1324.2,0.998664
1496,0.0784842,0.911519,-1.41046,0.0794912,1.55515,718.006,0.99702
1497,0.067541,0.93895,-1.5103,0.0598184,1.55965,823.53,0.997689
1498,-0.866268,0.963932,-2.46596,-0.870892,0.843892,723.363,0.999423
1499,0.335589,0.873847,-1.21748,0.315373,1.82456,1617.94,0.997296
1500,-0.486981,0.919076,-1.97885,-0.536219,1.10544,674.693,0.998823
1501,-0.376036,0.990749,-1.96504,-0.424789,1.26018,713.168,0.998194
1502,-0.229754,1.00834,-1.88614,-0.280071,1.50779,883.988,0.997236
1503,-0.181977,1.06112,-1.97696,-0.172157,1.53776,939.466,0.998576
1504,-0.269754,0.968976,-1.78921,-0.259284,1.33536,887.201,1.00043
1505,0.129899,0.996868,-1.52059,0.147227,1.72635,1246.08,0.996903
1506,-0.482377,1.07287,-2.24966,-0.481449,1.30645,1259.0,0.998745
1507,-0.0458781,0.979859,-1.67002,-0.0395071,1.70434,708.966,1.00081
1508,0.214198,0.911923,-1.33389,0.195867,1.87003,799.019,0.998094
1509,-0.0941221,1.0423,-1.8507,-0.0667218,1.55929,877.612,0.998509
1510,0.102945,0.913017,-1.40168,0.0528843,1.58407,951.498,0.998426
1511,0.173726,0.896044,-1.32713,0.19345,1.66825,1204.9,0.997285
1512,0.287566,0.90442,-1.15607,0.263953,1.87287,818.217,0.997869
1513,0.417761,0.915461,-1.09001,0.379195,1.86159,620.032,0.997501
1514,-0.285488,0.969212,-1.91955,-0.261446,1.31103,950.326,0.997454
1515,0.00642678,0.955918,-1.56918,-0.00104032,1.59801,1040.41,0.997087
1516,0.0799473,0.941735,-1.53991,0.037305,1.67454,929.128,0.997444
1517,0.267933,0.898245,-1.17361,0.264179,1.80386,1145.83,0.996762
1518,-0.0153148,0.895503,-1.45524,-0.0141389,1.54143,881.424,0.998188
1519,-0.385476,1.03209,-2.17725,-0.428925,1.46817,730.731,0.998709
1520,0.147351,0.892403,-1.27846,0.0964511,1.52175,1024.49,0.998814
1521,-0.210237,1.04846,-2.03197,-0.185858,1.5866,845.032,1.00676
1522,-0.254957,1.09376,-1.99456,-0.295887,1.54065,424.472,1.00643
1523,0.28045,0.84588,-1.03632,0.276312,1.70276,921.727,0.997051
1524,0.10373,0.891003,-1.26594,0.0885189,1.63572,496.014,1.00506
1525,0.30875,0.953148,-1.20749,0.281069,1.96886,941.044,0.997476
1526,0.337865,0.922746,-1.12593,0.309599,1.91305,950.674,0.99841
1527,-0.315292,1.0015,-1.90016,-0.340608,1.37685,1019.39,0.997138
1528,0.119977,1.01698,-1.54227,0.0563185,1.88896,925.053,1.00082
1529,-0.166927,1.06234,-1.93267,-0.177085,1.5696,1069.95,0.999614
1530,-0.235058,1.01729,-1.95814,-0.236959,1.44693,877.83,0.999756
1531,-0.230139,0.944997,-1.7604,-0.267886,1.29668,1121.55,0.997454
1532,0.285616,0.916994,-1.23424,0.24589,1.7857,1122.53,0.99691
1533,0.609989,0.753975,-0.643981,0.597598,1.85449,848.968,0.99866
1534,-0.704438,1.13576,-2.60124,-0.731313,1.14477,818.852,0.997889
1535,0.187033,0.980933,-1.39732,0.174045,1.84813,812.37,0.99873
1536,0.116587,0.986196,-1.3871,0.0697943,1.73354,1404.71,0.997318
1537,0.442181,0.90746,-1.01246,0.405838,2.02007,902.11,0.999866
1538,0.0425359,0.971238,-1.57309,0.0412068,1.67485,1447.23,0.998546
1539,0.134433,1.11316,-1.66058,0.131582,1.82759,1263.31,0.998611
1540,0.323373,0.966725,-1.25884,0.333081,1.94881,1268.27,0.998936
1541,-0.172649,1.02994,-1.83453,-0.176532,1.51628,1125.34,0.999201
1542,0.230039,0.950947,-1.366,0.202872,1.88959,1389.97,0.996898
1543,0.319532,0.95954,-1.23647,0.291393,1.91929,1142.03,0.999059
1544,-0.230831,0.963334,-1.8203,-0.252858,1.38821,702.569,1.00218
1545,0.0720547,0.971364,-1.64348,0.0331267,1.70859,785.26,0.999258
1546,-0.519207,0.923903,-2.0042,-0.600315,1.08511,912.324,0.999809
1547,-0.377996,0.891708,-1.83966,-0.407497,0.984444,1277.52,0.999207
1548,-0.205412,0.955892,-1.77063,-0.230182,1.33123,638.624,1.00081
1549,-0.251383,0.931679,-1.84473,-0.213093,1.22307,575.76,0.997126
1550,0.121862,0.977683,-1.52365,0.127419,1.78615,884.287,0.997205
1551,0.179719,0.922233,-1.332,0.202379,1.68107,1032.44,0.998004
1552,0.173458,0.940242,-1.34969,0.132962,1.75595,669.163,1.00258
1553,-0.027743,0.986437,-1.64942,-0.0808202,1.74375,748.465,1.00079
1554,-0.23904,1.04103,-1.96096,-0.242597,1.4533,869.623,0.99763
1555,-0.0668532,0.963371,-1.7065,-0.0768886,1.61133,816.32,0.997253
1556,0.0811527,0.940743,-1.41762,0.0550157,1.66661,809.106,0.997124
1557,-0.105037,0.927515,-1.59114,-0.1091,1.34129,1000.48,1.00173
1558,-0.286979,0.978157,-1.82993,-0.309653,1.32755,962.185,0.999431
1559,-0.254863,0.960051,-1.81737,-0.261889,1.3007,694.041,0.999536
1560,-0.856271,0.780758,-2.15457,-0.842865,0.433401,823.225,0.998723
1561,0.198109,0.999015,-1.37261,0.182119,1.92499,1147.27,0.999948
1562,0.358086,0.944124,-1.19907,0.374262,1.93039,517.078,0.997602
1563,-0.18562,1.01671,-1.82064,-0.195086,1.48415,719.981,1.00109
1564,-0.144397,1.04469,-1.89919,-0.125215,1.66026,798.203,1.00543
1565,-0.0456216,0.919685,-1.68444,-0.0699296,1.4666,712.651,0.99737
1566,-0.116329,1.03305,-1.78796,-0.142398,1.62938,1139.2,0.997895
1567,-0.339376,0.87015,-1.7978,-0.347105,1.11171,1130.71,0.997705
1568,-0.220823,1.07755,-2.07353,-0.198224,1.52747,1026.76,0.997163
1569,0.224456,0.932395,-1.25189,0.199472,1.75296,897.518,0.998312
