i,mean,sd,q05,q50,q95,neff,rhat
1103,-0.0953554,0.949559,-1.66214,-0.100626,1.36449,1666.89,0.996872
1104,-0.240857,1.10659,-2.02416,-0.218024,1.48487,1058.26,0.996707
1105,-0.14296,0.926464,-1.69119,-0.130244,1.3867,802.911,0.998012
1106,-0.487454,0.975713,-2.10279,-0.511366,1.11976,875.113,1.00016
1107,0.131946,0.938038,-1.43657,0.130735,1.72857,1127.51,1.00061
1108,-0.278121,0.962116,-1.88752,-0.294417,1.31683,1666.89,0.997464
1109,0.0977458,0.959038,-1.50347,0.10161,1.68171,1629.07,0.9978
1110,-0.177908,0.902856,-1.73914,-0.137266,1.23825,1503.81,0.997141
1111,-0.232702,0.971697,-1.98451,-0.23165,1.37484,1666.89,0.997129
1112,0.330163,0.930165,-1.17506,0.342313,1.82136,1293.9,1.00116
1113,0.420061,0.866451,-1.00873,0.454731,1.83142,1245.73,0.999933
1114,0.161731,0.977138,-1.34489,0.11823,1.79053,1615.43,0.998135
1115,-0.253174,1.02617,-1.81626,-0.292638,1.48072,1401.9,0.999018
1116,-0.11435,1.03245,-1.79462,-0.156423,1.48118,990.031,1.00063
1117,-0.508818,0.841866,-1.8585,-0.554874,0.981333,985.087,0.997006
1118,-0.255163,0.962887,-1.7474,-0.236695,1.21877,1666.89,0.996979
1119,0.22874,0.929193,-1.47139,0.188394,1.80833,1222.99,0.998139
1120,-0.282168,0.983469,-1.95544,-0.281351,1.36045,1335.99,0.997451
1121,-0.325875,0.866594,-1.62684,-0.327699,1.07986,1666.89,0.999039
1122,0.383221,0.848813,-1.06194,0.428142,1.74738,1431.47,0.997084
1123,-0.473342,0.926174,-2.03187,-0.455523,0.992957,1024.86,1.00082
1124,-0.284376,1.00132,-1.92474,-0.271446,1.30327,849.396,0.999589
1125,-0.254134,1.04727,-1.967,-0.246042,1.35212,1666.89,0.998516
1126,-0.270936,0.879618,-1.74584,-0.26577,1.15852,1666.89,0.997512
1127,-0.23583,1.07286,-2.07188,-0.20129,1.42353,1314.96,0.998525
1128,-0.446967,0.913933,-1.93821,-0.476213,1.09464,1374.45,0.997829
1129,-0.252854,0.93491,-1.71699,-0.274871,1.38367,1239.13,0.996992
1130,-0.258599,0.98759,-1.92924,-0.257104,1.4364,1666.89,0.996811
1131,0.290974,0.820199,-1.04771,0.324809,1.6668,1475.25,0.997961
1132,-0.123096,0.902795,-1.66733,-0.153646,1.37582,1461.46,0.997195
1133,0.577554,0.900976,-0.95561,0.564252,1.91375,1666.89,0.99789
1134,-0.247505,0.972175,-1.79313,-0.292989,1.34318,1340.85,0.997785
1135,-0.370785,0.950539,-1.93633,-0.383267,1.27282,1332.01,0.99711
1136,-0.0677619,0.987765,-1.61143,-0.116238,1.50779,1666.89,0.997435
1137,-0.212497,1.04373,-1.9889,-0.203779,1.44535,1266.01,0.998022
1138,1.52781,0.806575,0.200487,1.50969,2.82263,1176.78,0.997728
1139,-0.0914189,0.812673,-1.38006,-0.0792969,1.20823,1400.81,0.998202
1140,0.157277,1.00376,-1.50961,0.123758,1.81274,1386.32,0.998374
1141,0.608998,0.9311,-0.845821,0.581415,2.15594,925.904,0.999267
1142,-0.230248,1.00289,-1.91644,-0.24091,1.44744,971.352,0.997607
1143,-0.209349,0.90136,-1.69833,-0.186733,1.27868,1122.2,0.997552
1144,0.166587,0.969744,-1.54702,0.189933,1.75287,1385.71,0.996809
1145,-0.414598,0.942423,-1.92253,-0.403621,1.07849,1399.86,0.997109
1146,-0.195679,0.98977,-1.82012,-0.205384,1.54019,1666.89,0.999332
1147,-0.0879539,0.998151,-1.83236,-0.0788565,1.60502,1666.89,0.998209
1148,0.163937,0.969281,-1.41438,0.206014,1.75764,999.501,0.999132
1149,0.232679,0.926602,-1.23016,0.207264,1.73393,1666.89,0.998902
1150,-0.64817,0.859368,-2.04274,-0.663342,0.862884,1068.24,0.997546
1151,-0.289749,0.921535,-1.80849,-0.290025,1.20483,1073.31,0.999097
1152,0.174562,1.02173,-1.5216,0.206898,1.86623,1508.43,0.996936
1153,0.210329,0.952144,-1.34823,0.198506,1.72022,1666.89,0.997119
1154,-0.153827,0.98341,-1.78094,-0.134157,1.48492,1047.75,0.999935
1155,0.365498,0.938592,-1.20255,0.359304,1.95358,1666.89,0.996842
1156,-0.268986,0.985859,-1.81456,-0.25166,1.25952,1141.97,0.999463
1157,-0.325756,0.891437,-1.74257,-0.323869,1.17729,1402.44,0.999454
1158,-0.470278,0.907235,-1.94674,-0.484809,1.01974,1102.47,0.999626
1159,-0.91861,0.899596,-2.28016,-0.911699,0.490142,920.198,0.997759
1160,-0.69228,1.04317,-2.30196,-0.713352,1.07976,1666.89,0.997645
1161,-0.296958,0.996776,-1.88987,-0.293482,1.33493,1005.04,1.00132
1162,0.253959,1.00602,-1.51073,0.302766,1.82223,1351.25,0.997541
1163,0.0868519,0.964998,-1.49384,0.0867357,1.72083,1666.89,0.997694
1164,0.198718,1.0203,-1.51422,0.200871,1.78175,1666.89,0.99802
1165,0.185827,0.966211,-1.46454,0.215777,1.73391,1666.89,0.998036
1166,0.293861,0.981632,-1.23124,0.307902,1.83514,968.637,0.9993
1167,0.260139,1.00113,-1.37261,0.277226,1.8531,1666.89,0.997579
1168,0.161796,0.913711,-1.40079,0.178288,1.71203,1029.41,0.99816
1169,-0.249586,0.952262,-1.78992,-0.250376,1.31306,900.752,0.998667
1170,-0.246308,1.01237,-1.90331,-0.269463,1.39021,1110.21,0.999182
1171,0.436096,0.903294,-1.02617,0.434111,1.85921,1009.43,0.998894
1172,0.389228,0.811071,-0.929021,0.361475,1.77688,880.012,0.997125
1173,0.361969,0.837475,-1.0707,0.365312,1.73925,1297.69,0.997286
1174,-0.255243,0.94408,-1.80928,-0.289911,1.29446,1220.24,0.997238
1175,0.21556,0.981582,-1.41801,0.254456,1.74795,952.577,1.0006
1176,0.377934,1.03703,-1.28903,0.438558,2.09568,782.074,0.997587
1177,-0.564902,0.840789,-2.04891,-0.534328,0.888125,1666.89,0.996886
1178,0.541535,0.864172,-0.934107,0.554056,1.84059,1583.43,0.998796
1179,-0.310225,0.989093,-1.89888,-0.319648,1.3577,1498.57,0.997956
1180,0.0992703,0.973163,-1.53181,0.113139,1.6523,1666.89,0.997644
1181,0.249991,1.06941,-1.54661,0.260882,2.09832,1666.89,0.998097
1182,0.157813,1.00068,-1.46012,0.157366,1.83449,1173.37,0.998973
1183,0.522693,0.897519,-0.922877,0.517813,2.0739,811.996,1.00367
1184,-0.254366,0.941924,-1.78531,-0.27884,1.35668,1154.68,0.997033
1185,-0.0711121,0.906378,-1.59188,-0.0326557,1.45178,1071.59,0.998415
1186,0.20233,0.93245,-1.27948,0.192882,1.6951,1337.3,0.997527
1187,-0.816163,0.856683,-2.22589,-0.782522,0.553479,1025.19,0.999873
1188,0.474329,0.867771,-0.949215,0.454854,1.88883,1242.82,0.997461
1189,0.279307,0.842146,-1.15182,0.287346,1.59254,1367.99,0.997031
1190,0.867091,0.809037,-0.501159,0.895339,2.11813,1484.52,0.9968
1191,-0.424653,0.931618,-2.01071,-0.423826,1.10755,1594.58,0.997232
1192,0.184723,0.865239,-1.18173,0.186319,1.54339,1247.8,0.997232
1193,-0.764228,0.922552,-2.26432,-0.772312,0.743277,1554.42,0.998246
1194,0.39761,0.980102,-1.16472,0.406413,1.92824,1666.89,0.997046
1195,0.0711528,0.906756,-1.45135,0.0601408,1.50658,1622.05,0.998597
1196,0.171528,0.985356,-1.48395,0.20432,1.69354,930.75,0.997366
1197,0.0238054,0.908214,-1.43255,0.0034685,1.46657,1569.88,0.996859
1198,0.150774,0.99054,-1.53778,0.177182,1.81333,1108.97,0.996956
1199,-0.891468,0.886011,-2.31665,-0.936407,0.569596,1147.2,0.997651
1200,-0.1875,0.829427,-1.50727,-0.200944,1.11348,1666.89,0.997112
1201,-0.252385,0.991623,-1.89642,-0.230272,1.44518,808.82,0.999842
1202,-0.481975,0.958209,-2.05377,-0.448458,1.00878,1666.89,0.996883
1203,-0.0362911,0.876988,-1.4943,-0.0647065,1.51619,1293.7,0.998592
1204,-0.276942,0.922881,-1.78191,-0.366557,1.30236,1431.8,0.997529
1205,0.774268,0.884648,-0.721777,0.786354,2.28805,1666.89,0.998045
1206,0.225119,0.887636,-1.40195,0.232731,1.64678,1457.78,0.997532
1207,-0.178225,1.05532,-1.88417,-0.202573,1.5728,1666.89,0.997535
1208,0.300105,0.98937,-1.25935,0.287616,2.00245,1087.23,0.996909
1209,-0.113711,0.987162,-1.75128,-0.080295,1.50613,1253.66,0.99701
1210,0.377291,0.891191,-1.07404,0.416078,1.85277,1478.2,0.996947
1211,0.140327,0.993472,-1.47441,0.0905091,1.79426,1052.26,0.997021
1212,0.174753,0.946073,-1.42098,0.182478,1.64947,1585.73,0.99741
1213,0.215181,0.942533,-1.3678,0.22325,1.78985,1614.64,0.998587
1214,0.222014,1.02206,-1.47101,0.292478,1.82738,1666.89,0.999937
1215,0.531626,0.971742,-1.11582,0.559375,2.04177,831.968,0.998512
1216,-0.28015,0.996729,-1.87361,-0.336748,1.36006,1114.88,0.999185
1217,-0.254574,1.05062,-2.06642,-0.283648,1.5039,1361.45,0.99717
1218,-0.203346,1.05277,-1.88225,-0.183635,1.54347,1226.25,0.998811
1219,-0.175913,1.01548,-1.74965,-0.216682,1.54425,1406.31,0.997529
1220,0.258399,0.882948,-1.03058,0.252321,1.68575,1460.29,0.997338
1221,-0.650751,0.816934,-2.01502,-0.593253,0.593871,1117.78,0.997073
1222,-0.73927,0.962068,-2.25877,-0.771171,0.917218,1476.6,0.997269
1223,-0.0345106,0.947371,-1.63229,-0.00263504,1.53211,1666.89,0.997394
1224,-0.786367,0.878471,-2.26185,-0.80118,0.701974,1666.89,0.999983
1225,0.196391,1.04511,-1.64071,0.210571,1.94154,1666.89,0.996733
1226,0.397556,0.9877,-1.22587,0.430018,1.99585,897.672,0.997907
1227,0.164693,0.991876,-1.39502,0.134742,1.76422,1666.89,0.998515
1228,-0.323529,0.834794,-1.70152,-0.304646,0.97846,822.471,0.996779
1229,-0.167323,1.04738,-1.87996,-0.186689,1.66135,1361.28,0.997911
1230,0.308532,0.923001,-1.1152,0.292945,1.84674,1428.5,0.99688
1231,0.396727,0.985028,-1.31221,0.419935,1.94875,1666.89,0.998763
1232,-0.0385842,0.963174,-1.4813,-0.0694484,1.43367,1242.38,0.997047
1233,-0.0810444,0.98433,-1.68912,-0.127079,1.54548,1635.16,0.999089
1234,-0.232561,1.05114,-1.88271,-0.21956,1.45192,1666.89,0.9973
1235,0.318661,0.99798,-1.24307,0.319515,2.06544,1156.44,0.999446
1236,-0.221826,0.964855,-1.85335,-0.260898,1.39742,1605.84,0.99717
1237,0.374312,0.920994,-1.26849,0.398755,1.94985,979.481,0.997735
1238,0.190442,0.986228,-1.41466,0.202337,1.65537,1553.92,0.997155
1239,-0.255046,0.955041,-1.80315,-0.27624,1.42592,814.697,1.00271
1240,-1.03753,0.752855,-2.26675,-1.07531,0.252626,1070.24,0.997364
1241,0.262986,0.971053,-1.35025,0.273304,1.83314,1666.89,0.99742
1242,0.221558,1.02653,-1.50601,0.188503,1.96807,1666.89,0.998341
1243,0.344143,0.973118,-1.21402,0.311895,1.93299,1254.77,0.997725
1244,0.353375,0.979205,-1.34934,0.363425,1.97399,1666.89,0.997533
1245,0.637671,0.808788,-0.712423,0.614312,1.96282,1135.41,0.99987
1246,-0.325128,0.962291,-1.94037,-0.369292,1.26441,1666.89,0.99844
1247,0.193479,1.12115,-1.5793,0.188163,1.9542,1419.11,0.998333
1248,-0.484008,0.97011,-1.99442,-0.529466,1.06637,1598.21,0.996712
1249,0.218159,0.968695,-1.42371,0.240462,1.78489,1555.59,0.997761
1250,-0.0801651,0.791448,-1.40492,-0.0887606,1.16861,1600.99,0.99697
1251,-0.559664,0.881791,-1.96376,-0.577968,0.903543,1099.43,1.00252
1252,-0.240593,1.03061,-2.06876,-0.237584,1.51704,876.132,0.998783
1253,-0.50296,0.957628,-2.10543,-0.499657,0.946853,1433.07,0.997744
1254,0.366548,0.995186,-1.27262,0.375622,2.01556,1197.42,0.998492
1255,0.118198,0.93734,-1.45407,0.117885,1.75432,1275.82,0.99781
1256,0.136254,1.02871,-1.6259,0.187919,1.85508,1075.06,0.998037
1257,0.177176,0.89079,-1.28413,0.188619,1.64866,1257.87,0.997065
1258,0.163356,1.0247,-1.4162,0.136825,1.80984,964.328,1.00311
1259,0.440148,0.919575,-1.18933,0.464687,1.9265,1666.89,0.997805
1260,-0.295306,1.02841,-1.97251,-0.321077,1.40241,852.621,0.999728
1261,0.1909,1.03489,-1.58847,0.176568,1.92538,1666.89,0.997103
1262,-0.263792,0.935207,-1.88859,-0.282992,1.33547,977.983,0.998192
1263,0.139989,1.00832,-1.48942,0.133685,1.77627,1666.89,0.996994
1264,0.147289,0.886604,-1.31406,0.152041,1.56097,1046.45,1.0021
1265,-0.673635,0.9462,-2.24327,-0.704904,0.965362,979.247,0.997375
1266,0.568586,0.913287,-0.994318,0.601307,1.99627,840.832,0.997277
1267,0.615728,0.868855,-0.847309,0.637727,2.07556,1092.34,0.997127
1268,0.260395,0.890969,-1.24126,0.269937,1.65436,1574.5,0.998176
1269,-0.235104,0.9877,-1.89378,-0.233517,1.37355,1666.89,0.997411
1270,0.213813,1.04878,-1.61415,0.187844,1.87309,1298.74,0.998932
1271,-0.177095,0.945971,-1.75319,-0.146781,1.34811,977.317,0.997474
1272,0.0167111,1.04183,-1.82717,-0.00696166,1.81419,1122.58,0.999283
1273,-0.942118,0.95309,-2.50534,-0.928956,0.546885,1216.2,0.998001
1274,0.0959548,0.963554,-1.46321,0.0919504,1.63575,869.484,0.998662
1275,0.227499,0.938769,-1.33388,0.223369,1.79124,1666.89,0.997778
1276,0.0264722,0.890861,-1.4209,0.010477,1.55156,1193.68,0.996958
1277,0.0847384,0.854137,-1.38192,0.0729476,1.5087,1666.89,0.998107
1278,-0.238263,1.08812,-2.11345,-0.239625,1.62965,1666.89,0.999159
1279,-0.0452849,0.873116,-1.50821,-0.027381,1.34958,1497.68,0.998027
1280,-0.222022,1.0523,-1.90051,-0.241951,1.48293,1570.97,0.997709
1281,0.162636,0.816806,-1.14148,0.161382,1.50482,1439.97,0.997053
1282,0.367789,0.86905,-1.1037,0.348073,1.80934,1314.19,0.99771
1283,0.23644,0.949706,-1.35159,0.274256,1.73319,1666.89,0.997913
1284,0.142533,0.961937,-1.35323,0.0894966,1.74409,1666.89,0.998138
1285,-0.291399,0.977998,-1.95557,-0.282725,1.46616,1438.16,0.998983
1286,-0.0792223,0.892043,-1.6199,-0.0586774,1.42429,1341.38,0.998083
1287,-0.0418331,0.95716,-1.61083,-0.0276653,1.58132,1666.89,0.996737
1288,-0.189027,0.941921,-1.86145,-0.142587,1.30452,1666.89,0.996941
1289,0.172548,0.84441,-1.1871,0.193587,1.50642,1303.34,0.998442
1290,0.253595,1.00023,-1.43486,0.313336,1.86519,1666.89,0.997081
1291,-0.069628,0.967552,-1.66594,-0.0969595,1.58037,959.261,0.998234
1292,0.468148,0.895161,-1.06251,0.506644,1.9239,1201.95,0.997541
1293,0.114058,0.928138,-1.44345,0.112984,1.60671,1374.41,0.997806
1294,-0.0897348,0.963689,-1.66454,-0.116182,1.43806,1070.02,0.997193
1295,0.553531,0.927363,-1.02143,0.550609,2.00576,942.824,0.996956
1296,-0.261414,0.937934,-1.79573,-0.274036,1.3354,1045.96,0.998551
1297,-0.326128,0.932667,-1.88558,-0.345719,1.24244,736.681,0.998384
1298,-0.0356866,0.827374,-1.37695,-0.054976,1.38222,1177.76,0.997575
1299,-0.244784,0.951747,-1.83818,-0.279715,1.37487,977.884,0.997378
1300,-0.272727,1.04695,-2.0737,-0.249592,1.48605,1161.85,0.997509
1301,0.120545,0.92516,-1.40755,0.132336,1.61494,1404.19,0.997698
1302,0.161978,0.994527,-1.447,0.148466,1.85008,1666.89,0.996962
1303,-0.212776,0.972086,-1.81157,-0.223509,1.35302,1069.57,0.997541
1304,0.348356,0.993359,-1.18689,0.336578,1.94982,1666.89,0.998098
1305,0.201784,0.984719,-1.50645,0.213332,1.77341,1226.07,0.997771
1306,-0.0475321,0.984874,-1.66426,-0.0570519,1.55643,1237.61,0.99785
1307,0.449646,0.937822,-1.05933,0.459523,2.00895,1273.26,0.998261
1308,0.422452,0.927296,-1.10745,0.412933,1.90758,1442.59,0.997045
1309,0.170697,0.98745,-1.52003,0.17076,1.84333,1666.89,0.996808
1310,0.166019,0.971247,-1.40412,0.0882759,1.75414,1131.75,0.998918
1311,-0.257333,0.963297,-1.91172,-0.243626,1.23558,1071.57,0.998058
1312,0.202765,0.994948,-1.48242,0.234167,1.77782,986.024,0.997861
1313,-0.0364086,0.987785,-1.70257,-0.0400591,1.6697,1666.89,0.996915
1314,0.531637,0.84739,-0.855896,0.557623,1.8687,932.508,0.997921
1315,0.206452,1.01945,-1.48257,0.195532,1.86183,1666.89,0.99794
1316,0.392572,0.926478,-1.18686,0.397674,2.06499,770.351,1.00253
1317,-0.202578,0.985165,-1.87265,-0.217453,1.50254,853.927,0.999109
1318,0.766881,0.893818,-0.657233,0.768365,2.30154,1666.89,0.998057
1319,0.192037,0.879842,-1.26981,0.209626,1.59899,1390.82,0.996891
1320,0.46449,0.847481,-0.873502,0.449771,1.89003,1153.03,0.997233
1321,0.413245,0.911433,-1.11289,0.410979,1.72991,1435.85,0.99751
1322,-0.172271,0.991064,-1.74541,-0.190217,1.50245,1056.65,0.999117
1323,0.213231,1.03379,-1.46962,0.167478,1.89458,1304.55,0.999129
1324,0.384036,0.969198,-1.28023,0.382082,2.03384,920.233,0.997262
1325,-0.294963,0.926959,-1.91632,-0.260781,1.27515,1468.12,0.996892
1326,-0.249874,0.959256,-1.86877,-0.220993,1.24706,1666.89,0.997627
1327,-0.30463,1.00823,-1.9932,-0.341957,1.39856,1092.25,0.997359
1328,-0.272164,0.902234,-1.71044,-0.244339,1.21976,1350.46,0.998459
1329,-0.52631,1.07554,-2.25707,-0.590737,1.25291,1440.52,0.998767
1330,0.400698,0.807306,-0.960917,0.405478,1.71749,1617.5,0.997477
1331,-0.298909,0.966308,-1.85861,-0.346959,1.29104,1402.66,0.997445
1332,0.220879,1.07135,-1.6279,0.264092,1.99001,1666.89,0.998417
1333,-0.297128,0.976599,-1.80277,-0.356067,1.45905,1236.52,0.997535
1334,0.0495635,0.911903,-1.44928,0.0119214,1.57499,1446.24,0.996895
1335,0.21896,0.995981,-1.41381,0.263293,1.77147,1433.09,0.997576
1336,0.186091,1.0033,-1.50947,0.21367,1.79805,1666.89,0.999888
1337,0.246103,0.960652,-1.36609,0.246498,1.81995,1116.23,0.998311
1338,-0.0137417,0.963201,-1.58787,-0.0280809,1.55057,1096.51,0.998842
1339,0.0750698,0.971009,-1.43814,0.0351844,1.75123,1428.42,0.998698
1340,0.000937547,0.933902,-1.40814,-0.02904,1.5036,1596.79,0.998057
1341,-0.286883,0.980582,-1.85394,-0.279898,1.28728,1465.14,1.00044
1342,-0.510446,0.957592,-1.95117,-0.527349,1.09231,1236.84,0.997185
1343,-0.293167,0.963699,-1.80205,-0.254645,1.27685,1510.82,0.996958
1344,-0.372293,0.833757,-1.73625,-0.401861,1.00207,1327.63,0.997907
1345,0.216056,0.951574,-1.34762,0.196871,1.84149,1042.9,0.997113
1346,0.110477,0.981691,-1.49631,0.120662,1.71755,1022.57,0.999067
1347,-0.217114,0.964427,-1.79188,-0.238656,1.46211,1269.07,0.997275
1348,0.0849568,0.913821,-1.41858,0.095244,1.68522,1209.05,1.00039
1349,-0.470081,0.999648,-2.0668,-0.520623,1.08554,1138.78,0.997384
1350,-0.0801434,1.00632,-1.77854,-0.114348,1.61868,1582.84,0.999826
1351,-0.278118,1.10357,-2.03639,-0.277517,1.59547,1666.89,0.997197
1352,-0.458048,0.798961,-1.74319,-0.443423,0.803088,1420.52,0.9975
1353,-0.281965,1.05566,-1.9417,-0.276992,1.43604,1666.89,0.998178
1354,0.137719,0.857917,-1.30867,0.131523,1.56013,1666.89,0.998519
1355,0.162999,0.897948,-1.26074,0.150024,1.6263,1666.89,0.997162
1356,-0.244545,0.965238,-1.81173,-0.208324,1.30922,1493.01,0.996977
1357,0.245041,1.02022,-1.35061,0.232928,1.93986,1666.89,0.998453
1358,-0.251696,0.944411,-1.82966,-0.242988,1.3325,982.674,1.00051
1359,0.154878,0.992187,-1.45503,0.130653,1.87228,592.791,1.0028
1360,0.0891673,0.946442,-1.47276,0.0899927,1.62178,1655.25,0.998631
1361,0.0689659,0.925287,-1.50497,0.0720436,1.66909,1171.48,0.998305
1362,0.356291,0.966376,-1.26442,0.383017,1.92791,1441.15,0.998274
1363,0.285838,1.01259,-1.33206,0.297941,1.99281,906.648,0.996773
1364,0.414978,0.968713,-1.134,0.417148,1.91108,1666.89,0.99808
1365,-0.354493,0.920673,-1.91994,-0.363765,1.19884,1173.95,0.999105
1366,0.193083,0.897132,-1.27367,0.200617,1.59185,1666.89,0.996996
1367,0.210422,1.00241,-1.49453,0.265595,1.8522,1590.42,0.996703
1368,-0.341656,0.946229,-1.87147,-0.329845,1.22223,1024.96,1.00112
1369,-0.0127654,0.968407,-1.61657,-0.0438313,1.55179,828.905,0.998875
1370,0.257674,0.83031,-1.11355,0.233396,1.6344,1257.47,1.00035
1371,-0.235161,1.0286,-1.84943,-0.223188,1.48253,1666.89,0.997529
1372,0.148875,0.906367,-1.40096,0.134987,1.557,1248.51,0.998128
1373,0.228775,1.02886,-1.39485,0.286982,1.93949,1470.72,0.996946
1374,0.107273,0.864059,-1.22595,0.0926019,1.55693,1290.44,0.998788
1375,-0.0359396,0.896956,-1.59031,-0.0491062,1.38989,1010.84,0.996922
1376,-0.129173,0.899396,-1.63777,-0.115021,1.28234,1069.3,0.99773
1377,0.110314,0.96687,-1.57515,0.0814406,1.75762,1666.89,0.996896
1378,0.195551,0.918331,-1.31591,0.206116,1.70361,1666.89,0.997729
1379,-0.490852,0.920774,-1.9965,-0.52914,1.03982,1044.64,0.997652
1380,0.0107746,0.957823,-1.52315,-0.0027929,1.58599,1472.51,0.996929
1381,0.296184,0.933347,-1.29529,0.300681,1.7846,1666.89,0.997667
1382,-0.268277,0.989721,-1.86727,-0.238849,1.32138,625.014,1.0019
1383,0.704721,0.869856,-0.733957,0.683296,2.13916,682.852,0.998752
1384,0.623707,1.00518,-1.0736,0.659467,2.22913,909.911,0.999368
1385,0.0179797,1.00009,-1.65675,0.0572163,1.66135,1124.6,0.99843
1386,0.550942,0.779716,-0.702073,0.563304,1.87418,589.964,1.00062
1387,-0.249034,0.989195,-1.83746,-0.27785,1.35098,998.615,0.998032
1388,-0.507534,1.00399,-2.10771,-0.509596,1.0602,1316.19,0.997073
1389,-0.0963358,1.02568,-1.75957,-0.13295,1.4809,1366.72,0.999057
1390,0.2208,1.01266,-1.41263,0.239651,1.96362,1440.71,0.997816
1391,0.273256,0.905595,-1.22324,0.288419,1.82742,729.372,1.00488
1392,0.375641,1.05056,-1.35731,0.358079,2.24384,1642.06,0.996719
1393,0.43334,0.903106,-1.08481,0.450651,1.90042,1052.67,0.999158
1394,-0.241453,0.983424,-1.88371,-0.231871,1.41946,1009.3,0.998038
1395,0.448668,0.858241,-0.968901,0.479224,1.84528,1080.18,0.998232
1396,0.192743,0.96935,-1.51887,0.199358,1.7611,1160.61,0.999143
1397,0.169422,0.955041,-1.55547,0.215418,1.70064,1163.29,0.997371
1398,0.173385,0.957491,-1.36009,0.167456,1.68977,1250.34,0.997232
1399,-0.756004,0.919628,-2.31297,-0.752758,0.738725,1075.08,1.00057
1400,0.248993,1.02914,-1.52199,0.2707,1.83371,1666.89,0.997753
1401,0.0971192,0.891737,-1.37356,0.10698,1.48246,1027.9,0.999623
1402,-0.254626,1.09446,-2.05595,-0.290405,1.60613,1055.24,0.998196
1403,0.689382,0.853652,-0.668924,0.72012,2.11282,1369.76,0.998142
1404,-0.191587,1.00053,-1.92719,-0.25079,1.54497,864.398,0.997299
1405,-0.293107,0.909973,-1.82004,-0.322562,1.2338,1012.87,0.996784
1406,-0.272488,0.973851,-1.8112,-0.289341,1.30658,1163.29,0.997698
1407,0.182962,1.10377,-1.61466,0.170215,1.98449,1666.89,0.997297
1408,-0.645,0.902722,-2.11941,-0.680292,0.887548,1623.1,0.996984
1409,0.474642,0.982463,-1.04909,0.502996,2.03062,1307.65,0.996714
1410,0.136595,1.0049,-1.54207,0.145305,1.78904,1298.07,1.00016
1411,-0.306171,0.954295,-1.80056,-0.280851,1.29268,1013.5,0.99937
1412,0.166451,0.943494,-1.3209,0.16154,1.6496,1000.14,0.997377
1413,-0.240885,0.780511,-1.48719,-0.246432,1.04793,1666.89,0.996983
1414,0.16982,0.940871,-1.37447,0.217467,1.67796,1041.19,1.00019
1415,-0.214064,0.928877,-1.68951,-0.244091,1.3174,1398.77,0.999937
1416,-0.313366,0.891441,-1.74552,-0.314056,1.12859,1327.51,0.997823
1417,0.0809801,0.907202,-1.40821,0.0469409,1.61078,1432.25,0.997784
1418,-0.485644,0.996333,-2.06147,-0.441598,1.06483,1666.89,0.998288
1419,0.382777,0.846181,-1.04811,0.369636,1.7831,1247.67,0.997733
1420,0.180335,0.861936,-1.27985,0.183929,1.54807,1248.4,0.997065
1421,0.388499,0.922052,-1.10703,0.399191,1.89952,1398.5,0.998325
1422,-0.214039,1.04915,-1.90652,-0.20491,1.41142,1191.44,0.997758
1423,0.149819,1.03195,-1.50471,0.105144,1.88277,1666.89,0.999994
1424,0.191247,0.944229,-1.44019,0.219084,1.68953,1666.89,0.997808
1425,0.148571,0.823417,-1.21121,0.116079,1.47274,1666.89,0.998703
1426,0.239735,0.944845,-1.24165,0.223447,1.78719,1015.95,0.997852
1427,0.12701,0.960718,-1.47065,0.129904,1.76504,1645.57,0.997208
1428,-0.0132467,1.01323,-1.58494,0.00532227,1.55562,1114.73,0.996976
1429,-0.260661,1.07827,-1.99184,-0.316347,1.49926,831.854,0.997498
1430,-0.0127237,1.00747,-1.68644,-0.00723561,1.60273,1194.3,0.997396
1431,0.143401,0.865228,-1.22063,0.135861,1.57905,740.656,1.00233
1432,0.164283,1.01493,-1.42943,0.163305,1.72916,1240.86,0.997271
1433,0.0851202,0.938395,-1.44512,0.0940097,1.55461,1270.71,0.999954
1434,0.0404296,0.906218,-1.57356,0.0526255,1.44114,1350.95,0.99828
1435,-0.279192,1.01809,-2.00433,-0.322122,1.43262,1666.89,0.998124
1436,-0.455555,0.940788,-1.92668,-0.492063,1.11024,1132.72,0.998602
1437,-0.212868,0.997309,-1.89983,-0.172593,1.3652,768.967,0.998263
1438,-0.260216,0.900238,-1.72882,-0.249717,1.32377,1410.37,0.999277
1439,-0.0170608,0.910575,-1.55825,-0.0163046,1.57263,1048.68,0.99733
1440,0.628919,0.889742,-0.905162,0.601763,2.09963,767.347,0.99975
1441,0.458375,0.880988,-0.969108,0.421512,1.9397,1666.89,0.997215
1442,0.154933,0.818832,-1.19504,0.148738,1.48608,817.102,1.00265
1443,0.195238,0.977694,-1.44218,0.174405,1.87019,1238.28,0.997434
1444,0.342791,0.975263,-1.24159,0.372031,1.94632,1004.41,0.998587
1445,-0.242074,0.893427,-1.66775,-0.18576,1.16383,912.782,0.997286
1446,0.114526,0.951977,-1.49086,0.062178,1.74479,1353.04,0.996748
1447,0.240031,0.991914,-1.44502,0.202292,1.94692,790.044,0.997806
1448,-0.236473,1.0491,-1.83188,-0.271174,1.48676,737.749,1.00015
1449,0.252074,1.00145,-1.46497,0.272655,1.96681,1666.89,0.997192
1450,0.171088,0.96827,-1.3503,0.146662,1.75001,901.244,0.998345
1451,-0.323034,0.992274,-1.9579,-0.33436,1.37597,1666.89,0.99841
