"user_skill[1,1]","user_skill[2,1]","user_skill[3,1]","user_skill[1,2]","user_skill[2,2]","user_skill[3,2]","user_skill[1,3]","user_skill[2,3]","user_skill[3,3]","user_skill[1,4]","user_skill[2,4]","user_skill[3,4]","user_skill[1,5]","user_skill[2,5]","user_skill[3,5]","user_skill[1,6]","user_skill[2,6]","user_skill[3,6]","user_skill[1,7]","user_skill[2,7]","user_skill[3,7]","user_skill[1,8]","user_skill[2,8]","user_skill[3,8]","user_skill[1,9]","user_skill[2,9]","user_skill[3,9]","user_skill[1,10]","user_skill[2,10]","user_skill[3,10]","user_skill[1,11]","user_skill[2,11]","user_skill[3,11]","user_skill[1,12]","user_skill[2,12]","user_skill[3,12]","user_skill[1,13]","user_skill[2,13]","user_skill[3,13]","user_skill[1,14]","user_skill[2,14]","user_skill[3,14]","user_skill[1,15]","user_skill[2,15]","user_skill[3,15]","user_skill[1,16]","user_skill[2,16]","user_skill[3,16]","user_skill[1,17]","user_skill[2,17]","user_skill[3,17]","user_skill[1,18]","user_skill[2,18]","user_skill[3,18]","user_skill[1,19]","user_skill[2,19]","user_skill[3,19]","user_skill[1,20]","user_skill[2,20]","user_skill[3,20]","user_skill[1,21]","user_skill[2,21]","user_skill[3,21]","user_skill[1,22]","user_skill[2,22]","user_skill[3,22]","user_skill[1,23]","user_skill[2,23]","user_skill[3,23]","user_skill[1,24]","user_skill[2,24]","user_skill[3,24]","user_skill[1,25]","user_skill[2,25]","user_skill[3,25]","user_skill[1,26]","user_skill[2,26]","user_skill[3,26]","user_skill[1,27]","user_skill[2,27]","user_skill[3,27]","user_skill[1,28]","user_skill[2,28]","user_skill[3,28]","user_skill[1,29]","user_skill[2,29]","user_skill[3,29]","user_skill[1,30]","user_skill[2,30]","user_skill[3,30]","user_skill[1,31]","user_skill[2,31]","user_skill[3,31]","user_skill[1,32]","user_skill[2,32]","user_skill[3,32]","user_skill[1,33]","user_skill[2,33]","user_skill[3,33]","user_skill[1,34]","user_skill[2,34]","user_skill[3,34]","user_skill[1,35]","user_skill[2,35]","user_skill[3,35]","user_skill[1,36]","user_skill[2,36]","user_skill[3,36]","user_skill[1,37]","user_skill[2,37]","user_skill[3,37]","user_skill[1,38]","user_skill[2,38]","user_skill[3,38]","user_skill[1,39]","user_skill[2,39]","user_skill[3,39]","user_skill[1,40]","user_skill[2,40]","user_skill[3,40]","user_skill[1,41]","user_skill[2,41]","user_skill[3,41]","user_skill[1,42]","user_skill[2,42]","user_skill[3,42]","user_skill[1,43]","user_skill[2,43]","user_skill[3,43]","user_skill[1,44]","user_skill[2,44]","user_skill[3,44]","user_skill[1,45]","user_skill[2,45]","user_skill[3,45]","user_skill[1,46]","user_skill[2,46]","user_skill[3,46]","user_skill[1,47]","user_skill[2,47]","user_skill[3,47]","user_skill[1,48]","user_skill[2,48]","user_skill[3,48]","user_skill[1,49]","user_skill[2,49]","user_skill[3,49]","user_skill[1,50]","user_skill[2,50]","user_skill[3,50]","user_skill[1,51]","user_skill[2,51]","user_skill[3,51]","user_skill[1,52]","user_skill[2,52]","user_skill[3,52]","user_skill[1,53]","user_skill[2,53]","user_skill[3,53]","user_skill[1,54]","user_skill[2,54]","user_skill[3,54]","user_skill[1,55]","user_skill[2,55]","user_skill[3,55]","user_skill[1,56]","user_skill[2,56]","user_skill[3,56]","user_skill[1,57]","user_skill[2,57]","user_skill[3,57]","user_skill[1,58]","user_skill[2,58]","user_skill[3,58]","user_skill[1,59]","user_skill[2,59]","user_skill[3,59]","user_skill[1,60]","user_skill[2,60]","user_skill[3,60]","user_skill[1,61]","user_skill[2,61]","user_skill[3,61]","user_skill[1,62]","user_skill[2,62]","user_skill[3,62]","user_skill[1,63]","user_skill[2,63]","user_skill[3,63]","user_skill[1,64]","user_skill[2,64]","user_skill[3,64]","user_skill[1,65]","user_skill[2,65]","user_skill[3,65]","user_skill[1,66]","user_skill[2,66]","user_skill[3,66]","user_skill[1,67]","user_skill[2,67]","user_skill[3,67]","user_skill[1,68]","user_skill[2,68]","user_skill[3,68]","user_skill[1,69]","user_skill[2,69]","user_skill[3,69]"
-0.124077,-0.0238314,0.0149536,7.60012,3.51799,8.20533,1.23456,0.565093,0.467909,1.3773,-0.399442,-0.334146,-0.609429,-0.62546,-0.660932,0.314236,-0.202366,0.331877,-0.698951,-0.402953,-0.455005,-1.08794,-0.45808,-0.468107,-0.305998,-0.362821,-0.527231,0.272495,0.11446,0.00302887,-0.439914,-0.298951,-0.349925,-0.884253,-0.910613,-0.975657,0.521475,-0.242402,-0.458104,0.163597,-3.58113,-2.42459,0.480598,-0.197832,-0.95912,-1.89585,-2.32239,-0.286078,0.494844,-0.716543,-1.24695,0.423239,-1.22093,0.747107,-0.631452,-0.488644,-0.438141,-0.28717,-0.633681,-0.529745,0.795638,-0.265024,-0.60347,-0.4687,-0.074148,-0.61827,-0.641586,-1.84678,-2.23932,-0.52005,-1.15965,-2.09569,-1.00065,-0.70915,-0.105464,0.0739961,-0.498703,-0.43834,-1.47138,1.37587,-1.53179,-2.51296,-0.481216,-1.32412,0.568615,-0.0053126,0.0951191,1.25879,1.70028,1.23136,-0.198768,-0.651456,-0.752805,6.34092,-0.869267,3.10332,-1.20229,-3.32974,-1.39166,-1.62316,0.420945,-0.294255,-8.02109,1.94953,-0.951159,-0.503253,2.19938,1.03663,-0.581652,-0.820664,0.822388,-0.205292,0.0699297,0.18377,1.90225,2.18023,2.55772,0.237639,1.07553,-1.20397,2.53732,2.31626,1.9687,-0.406189,-0.189496,0.91492,-0.686762,-1.52173,0.115046,0.476425,0.420551,0.333444,-7.17746,-2.20144,12.364,-0.30338,-0.0938666,0.280479,0.011612,-0.33955,-0.905939,-0.162492,-1.14543,-0.279577,-0.625916,-0.538425,-0.400768,-2.49052,-1.58777,-0.884074,-0.919782,-0.262492,-3.96467,-0.0155253,-0.277823,-2.44514,1.74345,1.73636,1.26503,-0.281702,-0.32324,-0.835115,-1.13991,-1.96789,-0.375866,-1.13575,-1.10174,-1.0566,-1.01865,-0.0392677,-0.514593,-0.339513,0.314733,-2.269,-0.172475,0.886741,0.887205,-0.3128,-0.163091,0.195531,0.463382,0.505112,0.612598,-2.30311,-1.90931,-0.947282,0.322715,0.392126,-0.573858,0.123522,-0.423206,-0.228697,0.711961,0.933297,-0.939875,0.0366304,-0.24384,-0.474962,-0.0637748,-0.430692,-0.589047,-0.474182,-0.510749,-0.148014,-0.334445,0.615805,1.54072
-0.146942,0.016599,-0.384976,0.516708,0.0285455,0.195909,4.14453,1.24706,2.16318,2.51938,0.868854,0.188318,-0.472838,-0.451379,-0.478439,-0.856281,-1.08598,-0.323538,-0.46734,-0.376891,-0.431225,0.130628,0.0422294,1.39414,-0.610591,-0.598841,-0.57319,-0.0617279,-0.642159,-0.688447,0.298544,0.780531,-0.0508773,0.536455,-0.771521,1.34038,-0.094618,-0.681009,-0.931358,0.97838,1.71039,0.879876,-0.838096,-0.818606,-0.624623,-1.01392,-1.01431,-0.830493,0.00311915,-2.70827,-0.760289,-0.391332,-0.34158,-2.88814,-0.550654,-0.471425,-0.394205,-0.235778,-1.65847,-0.577517,-1.25352,-1.07575,-1.04964,-0.287716,-0.352448,-0.171874,-0.239801,0.519854,-0.98022,-1.52501,-0.950666,-0.5259,-0.717036,-0.74681,-0.900007,0.0153739,-0.00457005,-0.258545,0.238946,-3.33344,-0.485363,0.528212,1.03459,0.504505,0.642383,1.01659,1.02315,3.45014,0.777322,-3.20201,-0.0147907,-0.181022,-0.146363,-0.361033,1.60434,2.26677,-4.4093,-3.66629,-2.65343,-1.95515,1.59151,-0.233637,1.68453,0.560354,-0.185405,1.82447,2.38024,2.34978,-0.765284,-0.852357,-0.885962,-0.940149,2.63572,-0.961498,0.758842,0.56978,-0.533396,3.51642,0.886811,1.13325,1.06165,1.25769,2.04321,-0.13035,-0.570358,-0.678135,-1.79379,-0.536296,2.42654,0.206124,-0.0845856,0.00438098,0.305702,-0.375852,-1.2103,3.7701,1.25704,-2.43902,-0.843988,-0.315262,-0.274163,0.159025,0.135481,0.0264843,-0.522408,-0.6589,-0.475746,-1.02597,-1.03756,-0.207297,0.750548,-2.72591,0.581281,-0.468451,-2.55473,-1.56682,-0.408248,-0.232961,1.07511,-0.951623,-0.537181,-0.79414,-1.45648,-1.38023,-0.823425,-0.388765,-0.393941,-0.486932,-0.195768,-1.12662,-3.78326,-3.0797,-6.14966,1.06789,-2.7205,-0.380208,1.41931,0.700373,0.716016,0.637373,0.41871,-0.104473,1.8726,1.50257,1.3166,-0.755866,0.281644,0.0114695,0.126834,-1.03405,-1.21587,-0.772295,-0.366444,-0.561589,-0.391656,0.151948,1.09508,0.187937,1.43228,1.33475,1.09906,-1.62668,-1.72135,-1.14193,3.40135,2.23933,1.61663
0.812177,-0.234359,0.0849554,3.66824,-2.65119,-4.53521,-1.45009,-1.20494,-0.98201,0.174186,-1.01418,-0.227188,-0.299048,-0.465999,-0.640901,-1.63957,-0.317534,-0.668503,-0.0803918,0.0227431,-0.476351,0.0227661,1.05606,-0.695821,-0.168327,-0.381321,-0.370081,-0.304593,-0.710112,-0.225373,-1.05743,-1.19168,-0.749414,0.99467,0.51223,-1.66052,-0.807032,-1.02082,-1.22204,0.863335,0.0408463,-0.0716164,0.0933344,-0.382341,0.455711,-1.07209,-0.975052,-1.18959,-1.06629,-0.555961,-0.862401,0.201902,-0.112392,0.344694,-0.657877,-0.140547,-0.0994188,0.105941,0.120398,-0.237132,0.899935,1.46513,-0.264137,-0.541792,-0.467454,-0.546532,-2.18347,-1.70971,-1.59479,0.229301,-0.574766,0.0353702,-1.00333,-0.92119,-0.927368,-0.56028,-1.43396,-1.25438,-1.86075,-2.21797,-1.18893,-0.684141,-0.600529,-0.47453,-0.696452,-1.70971,-1.62368,-0.0744338,0.496642,0.541231,-0.103135,0.0706404,-0.0401387,3.79213,-0.0224813,5.42597,-0.762554,0.00391889,-0.0395597,0.769333,0.228634,0.0629786,-0.553636,-0.0411598,-0.944575,1.1438,1.3286,1.59644,-0.808723,-0.815783,-0.923015,2.17562,2.04432,1.88454,-2.20781,-2.4445,-1.85158,-0.974459,-0.0759444,0.594661,2.35483,-0.751149,-0.533711,0.189297,0.564872,-0.00944887,-0.7817,-0.170971,-1.24678,0.335252,0.41308,0.138013,-0.989073,-0.550405,-1.32607,0.537193,-0.140231,0.78917,0.02305,-0.216785,-0.3204,0.327644,-0.163338,-0.78809,0.690123,-1.31002,0.676406,-1.28317,-1.11323,-1.45321,-0.0461141,-0.318839,-0.750271,0.156852,-2.08087,1.32702,0.335732,0.945236,-1.69146,0.0932616,-0.519466,-0.139828,-0.568537,-0.934936,-2.03905,0.121584,-0.190342,-0.273788,-1.775,-1.45288,-1.10588,-1.15741,0.61297,0.263445,-0.25163,-0.16725,-0.0394288,-0.00298033,-0.0595744,0.381067,0.655267,0.568446,-0.577065,0.062905,0.25404,-0.274548,0.6958,0.311188,0.72113,-1.21623,-0.347453,-0.0349221,0.508326,-0.392024,-0.417726,0.543946,0.660027,0.199471,0.142,-0.191002,-0.135973,0.455111,-1.96549,-3.05521,0.831141,0.465924,1.49367
2.19013,-0.810151,3.30201,-0.293643,1.51929,-3.01678,-1.2305,-1.93769,-0.15351,0.0378039,0.187723,0.68982,-0.209176,0.323938,-0.167771,-1.5841,-0.408074,-1.28562,-0.377816,-0.262509,-0.59604,0.467517,1.24563,-0.101528,0.209234,-0.602333,-0.584807,0.12031,-0.98132,0.610114,-0.8167,-2.55684,-0.48596,1.19217,-1.49755,-1.83082,-3.35106,-0.386175,-1.30274,-0.708705,-0.655249,-0.928502,-0.568141,-1.27002,-0.544543,-1.14894,-0.497615,-1.05773,-0.540783,0.217265,-1.09541,-0.799458,0.466963,0.939547,-0.917134,0.305341,0.822436,-0.157757,0.164872,0.445733,-0.550679,-0.514841,-1.16733,-0.318046,-0.365138,-0.409499,-1.71504,-1.89719,-1.75978,0.228545,-2.66665,0.892104,-0.902586,-0.724991,-0.796329,-0.186511,-0.0429297,-0.954019,-0.294277,-6.13206,-1.24589,-0.17261,-0.125747,0.0381172,-0.262001,0.229791,0.0370056,-0.309738,0.726713,3.75133,0.228136,0.294667,-0.932345,5.30561,-0.0941248,2.35959,-2.25813,2.18131,0.104438,-0.728091,-1.202,0.175883,0.272899,0.185788,-0.585315,1.46426,1.0486,1.38018,2.86767,0.0165872,2.27268,2.75247,0.426746,0.981618,-1.35788,-0.899546,-0.605452,-0.46964,-0.236533,-0.0358748,2.50277,0.405409,-2.19607,-0.264593,0.474412,-0.275966,-1.86623,-0.266375,-2.30081,-0.0228478,0.396471,0.399485,-0.652665,0.386918,-1.44212,-1.77218,-1.93141,-1.80839,0.0560353,-0.200653,-0.309035,-0.216442,0.610836,-0.545778,-0.297238,-1.16585,-0.187276,-1.01138,-0.387128,-1.67339,0.218316,-0.0117078,-0.326317,-1.7176,-2.96886,-3.62604,0.434029,0.727822,-1.01447,-0.350321,-0.295987,0.0699382,-0.840488,-1.30523,0.430754,-0.146089,-0.558561,-0.616671,-2.21858,-1.17654,-0.93173,-1.13709,0.720521,0.161439,0.0991598,0.117852,0.26164,0.952638,1.13959,1.3365,1.35238,1.65957,1.25315,-3.32019,0.806986,-1.83891,-0.510808,-2.24694,0.199391,-0.0841063,-0.0302244,0.271739,-0.756886,-1.10051,-1.22564,-0.0504446,-0.325361,-0.303367,0.179281,-0.664159,1.34331,-1.19574,-1.10462,-2.95163,0.73889,0.652243,0.582649
-0.292795,1.74567,2.91547,-0.28831,0.0276451,-2.02019,-1.0671,-1.62025,-0.00440882,0.408547,-0.595528,2.24343,-0.554444,-0.509093,-0.627732,-1.19261,-0.455422,-0.753796,-0.630571,-0.460233,-0.512126,-0.173875,1.69461,-0.320653,-0.160301,-0.527552,-0.393606,1.16096,0.0410775,1.30175,0.131084,-1.26263,-0.615256,-0.180394,-1.78227,-1.87154,-1.62091,-1.16276,-1.31362,0.398238,0.108576,-0.230166,-0.836503,-1.22432,-0.300957,-2.27386,-0.314067,-2.41545,-1.83605,-0.641151,-2.60824,0.733914,-1.06192,0.547334,-0.881163,0.021161,0.0481574,-0.0780923,0.10498,0.0387839,0.235831,0.61038,-0.333841,-0.238861,-0.317743,-0.376942,-2.48375,-1.49103,-1.52406,-0.579243,-0.883492,-0.832337,-1.30105,-0.653083,-0.812321,-1.17626,-0.767615,-1.32156,0.959952,-2.10309,1.05467,1.02138,0.453564,0.177314,-1.28759,0.127777,0.165548,-0.386251,-0.556364,1.24485,-0.632275,-0.608692,-0.930736,0.883184,1.86961,0.933546,-0.454326,-0.0112234,-0.246751,-0.672269,-0.399735,-0.487116,0.839391,0.854878,0.18,1.57139,0.759165,1.47397,1.00018,0.445127,2.13165,2.64505,1.93899,1.87528,-0.77965,0.305373,0.218164,-0.0391009,0.629392,1.47956,1.3276,0.738036,-0.286587,-0.324397,-0.329842,-0.384231,-1.41666,-0.567543,-1.77618,0.0195131,0.063003,0.0953512,-0.480644,-0.0961656,-1.09322,-1.46532,-1.58597,-1.33319,-0.0222717,-0.200537,-0.180289,-0.75813,2.04765,-0.488006,0.0895672,-0.51984,-0.145522,-1.71052,-0.40823,-2.30684,-0.133155,-0.315036,-0.511698,-0.401244,-0.658409,-2.09499,0.486128,1.18738,-0.908048,0.25299,-0.0764601,0.484499,-1.53413,-1.8471,-0.317207,-0.453008,-0.894268,-0.891893,-2.08199,-1.1638,-1.06194,-0.134115,0.549159,0.294966,0.71128,0.440133,0.53419,0.562983,0.609655,0.685359,0.937843,0.730664,0.817534,-5.89464,-2.31186,-1.4985,-0.945455,-0.797234,0.271801,-0.584772,-0.448583,-0.123239,-0.517266,-0.670351,-0.46649,-0.477604,-0.460508,-0.330168,1.06111,1.84013,1.40501,-0.337691,-1.44699,-1.9732,2.52046,-0.229583,3.28607
-1.19531,-2.16153,-1.70617,0.890559,0.560494,1.43797,1.47956,1.62651,1.46506,-0.0903246,0.693791,-1.10802,-0.68411,-0.78139,-0.876559,-0.900603,-1.05109,-0.770094,-0.478337,-0.592847,-0.550287,0.354102,-4.62736,1.17584,-0.970819,-0.622532,-0.700981,-0.581342,-0.447933,-0.386613,-0.680535,0.176351,-0.597215,-0.880467,-0.336774,-0.258798,0.812213,-0.666567,-0.214045,-7.26076,0.588387,5.53435,-0.658045,-0.292946,-1.45428,-0.78696,-1.26215,-0.713007,-0.131644,-0.608078,0.0210902,-0.679421,-0.40331,-0.884414,-0.826706,-1.40062,-1.05284,-1.78864,-2.79629,-3.06028,0.105043,-0.601615,0.814268,-0.749173,-0.565583,-0.505058,0.924264,-0.563144,-0.56524,-2.79149,-2.50359,-1.7034,0.155227,-0.71827,-0.311427,-0.716475,-0.645774,-0.558848,-0.404939,2.38307,-0.855126,-1.94974,-0.657224,0.263282,1.25826,0.173863,0.52843,0.431524,0.456328,0.159989,-0.329023,-0.499208,0.16171,-0.0431613,-0.0524419,0.654257,-0.906081,-1.99049,-1.44125,2.57708,2.46945,2.51895,0.750019,-1.64978,2.07949,-4.91369,2.99726,-5.36686,-1.20627,-0.132143,-1.79253,-6.07365,0.174343,-0.627629,-0.659512,-1.05388,-1.27219,0.703601,-0.630209,-1.64654,-0.423971,-0.102026,0.379342,-1.34681,-1.02449,-1.07317,0.98618,0.644719,1.71263,0.261028,0.18849,0.0931363,1.05083,0.157668,1.88448,1.20666,1.41479,1.44125,-0.15157,0.041976,-0.525399,0.943516,-2.76863,0.0295383,-0.794841,-0.547227,-0.612997,-2.21985,-2.17023,-0.919065,-1.09022,-1.00003,-0.897887,-1.82071,-1.28228,0.300908,1.31165,-1.4172,3.49554,-1.16111,-0.37632,-1.78186,-1.04885,-0.88105,-1.07719,-1.06962,-0.96091,-0.88638,0.553305,-0.39339,-0.397254,-1.67136,-2.12358,-1.16869,0.820892,3.28347,0.924545,-1.05774,0.959254,2.22939,-0.654456,-0.31887,-0.393686,-1.25451,-1.29061,-1.16127,1.66392,1.6234,0.830224,-1.11518,-1.44588,-1.44284,0.156799,0.0622625,-0.580021,-0.125443,-0.0745262,-0.0776022,-1.36029,-1.6416,-1.89916,1.04421,1.48548,2.4198,0.0755596,0.528875,0.184914
-1.09201,-1.87188,-1.32012,1.18457,0.101523,1.38963,1.71193,1.87497,1.76978,-0.110588,0.793062,-1.29342,-0.34956,-0.741793,-0.787211,-1.19537,-0.406963,-1.3822,-0.568674,-0.630785,-0.648929,-0.809032,-4.39866,1.47617,-1.08564,-0.861401,-0.91702,-0.671626,-0.943119,-0.784104,-0.763046,-0.0545581,-0.777699,-1.27308,-0.429665,0.23638,0.932307,-2.8439,-1.17173,0.662983,-0.292221,3.27612,-0.272629,0.106095,-2.03275,-1.14127,-1.24759,-1.16755,0.28397,-0.318882,0.600194,-0.460986,0.0585009,-1.15932,-1.05105,-1.2849,-1.26442,-1.60079,-1.56637,-2.14543,0.822237,-0.473259,1.13529,-1.37117,-0.239492,-0.807713,1.97809,-0.376399,-0.30386,-1.88181,-1.78909,-1.60959,0.141832,-0.706017,-0.536771,-0.806164,-0.713981,-0.580827,-0.63537,2.08312,-0.612745,-1.65336,-0.576766,0.62249,1.40534,0.735462,-0.0544048,0.626428,0.545051,0.206498,-1.06033,-0.00338974,-0.427821,0.168387,0.185876,0.936194,-1.37253,-2.10432,-1.49719,2.49652,2.28227,2.28011,1.90564,-1.62378,1.54206,-4.61841,4.63772,-6.22688,1.13042,4.16201,-2.4869,-3.85318,1.70158,0.587097,-0.516711,-1.24159,-1.66759,6.20523,0.372156,-3.94776,-2.89883,0.39799,4.45823,-1.41886,-0.238298,-0.310518,0.295757,-1.2743,1.42582,0.185496,0.122942,0.0391907,1.41296,-0.825767,0.995622,0.902484,1.13659,1.26653,-0.205316,-0.0281109,-0.434167,0.578587,-3.79428,-3.25554,-0.664851,-0.56627,-0.623485,-2.51905,-2.492,-0.818453,-0.769609,-0.745539,-0.707643,-1.68491,-1.95548,0.0823767,0.797015,-1.15623,0.911728,-0.810592,-0.309295,-2.21524,-1.64354,-1.31638,-1.4879,-0.794507,-0.731693,-0.693159,0.265892,-0.0645893,-0.223251,-1.9107,-2.22101,-1.07323,0.512658,5.27328,0.546097,-0.950013,-0.558663,1.10886,-0.546304,-0.370626,-0.495955,-1.01857,-0.970424,-0.875503,1.42291,1.44734,0.904379,-1.36636,-1.77213,-1.66002,0.597305,-0.031363,-1.40066,0.0809559,0.108874,0.0878134,-0.955594,-1.08828,-1.05957,0.995491,1.28361,1.49554,-0.150591,-0.25809,0.268087
0.64527,0.805347,0.176664,-1.26483,-1.2733,-0.960089,-0.281724,-2.71818,-1.39252,0.530457,-0.490466,1.51523,-0.521986,-0.584641,-0.671558,-1.90355,-2.1344,-0.341783,-0.705884,-0.423129,-0.332442,0.895793,2.99527,-1.76068,-0.742671,-0.746327,-0.722884,0.372521,0.132214,0.0391608,1.28522,-1.55332,0.383786,-0.485212,-1.88792,-2.56778,-1.33824,-1.42484,-1.52753,0.0554179,0.352922,-0.81861,-0.830617,-1.03955,-0.644964,-2.77806,-1.57891,-2.4802,-1.2491,-1.23317,-1.37382,-0.0341751,-1.10353,0.165338,-1.34955,-1.05978,-0.497097,-0.190623,0.870356,0.58989,-0.989723,0.154133,-0.740462,0.0718241,-0.633223,0.0031518,-4.10893,-1.52573,-1.94259,-0.542667,-0.477596,-0.399467,-1.40048,-0.666474,-0.745815,-1.07411,-0.543997,-1.34869,-0.0776299,-0.400971,-0.217722,0.202451,0.453811,0.147073,-0.824269,-0.0991472,0.893589,-1.10952,-1.04789,-0.670621,-0.653283,-1.21625,-1.20884,0.9051,1.56724,0.388909,-1.18408,-0.848646,-1.12621,-0.624439,0.726172,-0.0319933,-0.061962,0.975025,-0.717902,0.363474,-0.19212,0.116547,-0.0412958,-0.631745,0.120653,2.62592,2.37788,2.20732,0.852672,1.08654,1.30006,0.0742346,0.0404071,0.037956,2.36459,1.03994,-0.083301,-0.118864,-0.558842,-0.554403,0.277923,0.0592892,-0.451589,0.433942,0.0870748,0.390741,1.32827,1.14968,-1.44878,-1.82211,-1.26891,-0.629016,-0.0446712,-1.39929,0.203282,-1.09194,2.05741,1.487,-0.704396,-0.708892,-0.575375,-1.45989,-0.787677,-0.951547,-1.3801,-1.48463,-1.61573,-0.477936,-0.560495,-2.3689,0.314306,0.576621,0.171349,-0.090352,0.0521734,0.577236,-0.660671,-1.98516,-0.97914,0.74406,-2.16952,-0.679721,-4.35338,-3.2264,-3.60036,1.30586,0.522063,-0.953906,1.12273,0.671791,0.425766,0.424815,0.300455,-0.168704,0.288008,-1.10887,-0.95362,-6.44284,-5.8336,-1.60088,-0.00275627,-0.190767,-0.251045,-0.69306,-0.55844,-0.218455,-0.344579,-0.142463,0.370157,0.00708602,-0.2328,-0.0586723,0.793069,0.742749,0.450765,-2.56843,-1.3029,-5.16745,0.522492,1.3968,-0.515227
-0.198129,-2.69796,-1.75742,-0.400784,-0.323832,-0.276649,1.22318,4.30281,1.98425,0.0838831,0.0330993,-0.413885,-0.177926,-0.550968,-0.346425,-0.492733,-0.202836,-3.23138,-0.0777198,-0.666958,-0.874251,-0.0863724,-1.40704,0.0465433,-0.380413,-0.336137,-0.355863,0.0394477,-0.12432,-0.500681,-4.11896,2.50927,-3.61228,-0.643067,1.46523,-0.185361,-0.809444,-0.465166,-0.63045,1.26927,1.67844,1.63647,-0.18117,0.250805,-0.180859,-0.365002,-0.731043,-0.751485,1.50013,0.454164,0.402309,-0.269332,-0.164185,-0.161298,0.73399,-0.905907,-0.858081,-0.296709,-1.94592,-1.87045,3.15978,1.93449,2.28581,-0.308881,-0.312381,-0.408311,0.565648,0.538441,-2.1327,-1.57151,0.531517,-1.85781,1.71641,-1.22529,0.743011,-1.08514,-1.02656,-0.224037,-0.919962,0.0115593,-0.370892,-0.0264253,-1.78057,0.523108,-0.12913,0.491705,-0.028223,-1.22131,6.21132,1.42626,-2.61656,0.151588,-1.99693,4.64837,-1.58755,0.480516,-1.88171,-1.45447,-2.452,0.665615,-0.155807,0.156294,0.270294,0.831177,2.32049,0.364251,0.237907,-0.111883,-0.34009,-0.757819,-1.03737,-3.76769,-2.77973,-3.74112,-1.1041,-1.19678,-1.25127,3.29627,1.25061,-3.15354,-1.25061,-0.753402,-0.606706,-1.0644,-0.81561,-0.85207,0.514433,0.798352,0.686327,0.270364,0.301925,0.105417,-0.100025,-1.50189,-2.53965,-0.202278,-0.617638,-0.376653,-0.936813,-0.211046,-1.07997,1.21534,-0.309055,1.53313,-0.763594,-0.0227607,-0.729731,-1.02552,-1.90044,-0.163362,-1.25314,-0.83526,-1.16203,-0.787366,-0.658771,-0.426462,0.751945,-0.924818,-1.2989,-0.239314,-0.685336,-1.4103,-1.68432,-1.59421,-1.53299,-0.5233,-0.526655,-0.571447,-0.829906,-0.817717,-0.785165,-1.69919,-1.50481,-1.12269,-1.97496,2.21203,0.773595,-1.31803,-0.572745,2.08453,1.9916,2.42048,5.35365,-1.37328,-1.32577,-1.22658,-2.27267,-0.465413,3.34708,-0.303919,-0.686398,-1.36917,-0.120325,-0.29135,-0.562107,0.252072,0.274801,0.143013,-0.752251,-0.452338,-0.621855,1.29555,1.37978,0.706473,1.42438,0.334793,1.32326
0.760128,4.18209,3.78329,0.0654912,-0.373025,-0.354399,1.06705,0.766509,1.19595,-1.07863,0.413872,1.26777,-0.467452,-0.237048,-0.569263,-1.21269,-0.809207,0.5568,-0.348165,-0.284652,-0.131072,0.576013,0.563886,0.417844,-0.176842,-0.496513,-0.0239006,-0.411564,-0.358204,-0.200787,-0.317768,-0.422149,-1.54123,-0.788303,-0.64351,-0.425138,0.497706,-0.0324283,-0.159651,0.0970779,-0.700033,-0.484288,0.945936,-0.179963,0.304665,-1.26463,-1.29958,-1.60496,-0.890236,-0.712959,-0.386436,1.32998,0.358976,0.135914,0.693089,2.08381,-0.65018,-1.2649,-1.43324,-1.52771,-1.633,-1.59755,-1.61694,-0.225143,-0.128863,-0.25944,1.55556,-3.59346,1.04242,-1.13775,-1.00383,-0.822861,-1.05844,0.267869,0.71389,-2.35476,0.633911,-8.69128,0.312217,0.653762,0.0720532,0.916343,2.02175,-0.250065,0.651786,0.391393,0.893052,-0.980341,-1.26557,-0.958523,-0.425601,-0.507336,-0.447362,0.208837,0.199142,0.0434408,-0.209945,-0.378805,-0.421406,2.91154,2.67338,3.11085,0.20977,-0.0422891,-0.296206,-0.413953,-0.357891,-0.27693,0.0943691,0.330386,0.803075,0.00828824,-0.266917,-0.374185,-0.818515,0.469252,0.454896,0.504392,0.474645,0.624668,0.887635,0.884709,0.951151,-0.251472,-0.313926,-0.402897,-3.01198,-0.934264,-2.30272,0.477226,0.18716,0.115164,0.576085,-1.54965,0.620493,1.41105,1.4653,2.03194,-0.304286,-0.499105,-0.242177,0.233653,0.699774,-0.604334,-0.0534703,-0.29279,-0.191307,-2.98655,-0.876578,1.72575,-0.764247,-0.728604,-0.838343,-1.94929,-1.42903,-1.79423,0.152713,2.00068,0.737988,-0.526245,-0.658755,-0.237508,-1.01437,-0.377711,0.00525618,-0.841909,-0.0320516,-0.715546,-0.806994,-0.81298,-0.554266,-0.192346,0.727436,-2.78358,-1.70544,-2.69356,-2.75653,1.30571,1.61119,1.78879,-3.27615,-2.99439,-2.7725,2.29798,2.7785,2.55427,1.75762,2.49794,-0.966355,-2.09275,-0.0479033,0.308199,0.28351,-1.31603,-0.825821,-0.732858,-0.145618,-0.241999,-0.300789,-0.478644,-0.234934,-2.25284,-3.07471,3.89493,2.29706,2.50911,-0.653896
